datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,BestModel: PPFD_Avg
2016-07-15 06:30:00,0.9444612,0.31746686,-2.792599,-2.3531568,0.3627776,0.6770505,0.29562938
2016-07-15 07:00:00,0.33261192,-0.40762305,-2.861613,-2.3516445,-0.27342772,0.109006174,-0.44324553
2016-07-15 07:30:00,-0.5781846,-1.4298929,-2.9769335,-2.372741,-1.1244302,-0.77645767,-1.4901309
2016-07-15 08:00:00,-0.9988718,-1.8584177,-3.0609949,-2.3938377,-1.4249983,-1.1927776,-1.9054686
2016-07-15 08:30:00,-1.989174,-2.8591871,-3.19511,-2.414934,-2.0920832,-2.0838645,-2.834846
2016-07-15 09:00:00,-3.4178405,-3.615734,-3.2857044,-2.4684176,-3.14647,-3.2690897,-3.5267317
2016-07-15 09:30:00,-4.4915833,-4.1263933,-3.3993917,-2.4694724,-4.1027775,-4.247489,-4.064343
2016-07-15 10:00:00,-5.2371106,-4.4982233,-3.5765836,-2.4885483,-4.747186,-4.9878855,-4.454808
2016-07-15 10:30:00,-5.3515387,-4.5646124,-3.6911588,-2.4955366,-4.8307586,-5.1147356,-4.5228415
2016-07-15 11:00:00,-6.049028,-5.1465836,-3.8410692,-2.464646,-5.5459514,-6.089041,-5.131581
2016-07-15 11:30:00,-6.690922,-5.6231904,-4.078095,-2.4807022,-6.060506,-6.7064857,-5.6267004
2016-07-15 12:00:00,-6.4430885,-5.4834476,-4.309456,-2.4673107,-5.9633307,-6.504518,-5.4811983
2016-07-15 12:30:00,-6.5204477,-5.5702963,-4.509446,-2.4665546,-6.0877557,-6.5923896,-5.57149
2016-07-15 13:00:00,-7.053636,-6.0484385,-4.7133574,-2.4643538,-6.6083508,-7.0283794,-6.070574
2016-07-15 13:30:00,-7.0105166,-6.257172,-5.0296817,-2.4220707,-6.8781037,-6.960476,-6.2884502
2016-07-15 14:00:00,-6.574794,-6.064898,-5.243179,-2.3598642,-6.723989,-6.5012536,-6.0877547
2016-07-15 14:30:00,-5.9316564,-5.9085345,-5.296335,-2.2319403,-6.576142,-5.8596416,-5.9245424
2016-07-15 15:00:00,-6.25785,-6.569898,-4.952126,-2.1080432,-7.179172,-6.294052,-6.6148744
2016-07-15 15:30:00,-6.8230915,-7.3143053,-4.8222847,-1.6139914,-7.8481255,-6.9767838,-7.3918877
2016-07-15 16:00:00,-6.601069,-7.077891,-4.7538786,-1.6138941,-7.623877,-6.753107,-7.1451173
2016-07-15 16:30:00,-6.265428,-6.724016,-4.6236014,-1.6138933,-7.273046,-6.4212537,-6.775743
2016-07-15 17:00:00,-6.132529,-6.5773797,-4.602688,-1.6138933,-7.1214085,-6.2837415,-6.6226835
2016-07-15 17:30:00,-5.8741984,-6.296076,-4.50291,-1.6138933,-6.8189015,-6.0230374,-6.3290577
2016-07-15 18:00:00,-5.5704064,-5.9751196,-4.340827,-1.6138933,-6.464738,-5.7337036,-5.9940443
2016-07-15 18:30:00,-5.2656918,-5.644438,-4.298563,-1.6138933,-6.123154,-5.4379225,-5.6488786
2016-07-15 19:00:00,-4.936347,-5.263944,-4.3325486,-1.6138933,-5.7304773,-5.0718017,-5.255649
2016-07-15 19:30:00,-4.6264524,-4.850887,-4.4593396,-1.6138933,-5.1621704,-4.6794667,-4.8221183
2016-07-15 20:00:00,-3.9931526,-4.2128096,-4.407926,-1.6138933,-3.9674256,-4.1013737,-4.1553206
2016-07-15 20:30:00,-2.579859,-3.1298523,-4.2610927,-1.6138933,-2.257644,-2.9878,-3.0713787
2016-07-15 21:00:00,-1.4894679,-1.6938474,-3.9831104,-1.6138933,-1.3300761,-1.6350281,-1.7504971
2016-07-15 21:30:00,-1.1154528,-1.222464,-3.7404208,-1.6138934,-1.0250686,-1.1340827,-1.2810785
2016-07-15 22:00:00,0.9692775,1.5053712,-3.2555063,-1.6139058,1.1255795,1.3226832,1.5042416
2016-07-15 22:30:00,1.2309545,1.7326673,-2.9662476,-1.6140816,1.4925064,1.5225595,1.737069
2016-07-15 23:00:00,1.164291,1.4903125,-2.6523442,-1.615845,1.4817325,1.3156964,1.4887949
2016-07-15 23:30:00,1.4562405,1.5863167,-2.0193496,-1.6139109,1.8359979,1.3936802,1.5872732
2016-07-16 00:00:00,1.7649587,1.6822942,-1.6953411,-1.6470205,1.9407858,1.5827657,1.6855177
2016-07-16 00:30:00,1.824433,1.7362851,-1.4063436,-1.6226467,2.0201893,1.5531913,1.7407712
2016-07-16 01:00:00,2.0650861,2.002862,-1.3522159,-1.6263074,2.2470438,1.7986842,2.0135815
2016-07-16 01:30:00,2.1228256,2.096793,-1.342093,-1.6178652,2.306533,1.8539842,2.1097083
2016-07-16 02:00:00,2.0453386,1.980435,-1.3803073,-1.620836,2.1867194,1.7614766,1.9906303
2016-07-16 02:30:00,2.0764844,2.0248365,-1.4085073,-1.6180587,2.2048533,1.7915076,2.0360696
2016-07-16 03:00:00,2.1464896,2.1168995,-1.4441799,-1.6201932,2.2570417,1.8790792,2.130285
2016-07-16 03:30:00,2.0517476,2.0665529,-1.4826882,-1.6187328,2.1954188,1.8302492,2.078761
2016-07-16 04:00:00,1.9345213,1.9820164,-1.503857,-1.6145797,2.1100209,1.7428054,1.9922479
2016-07-16 04:30:00,1.8843049,1.9571778,-1.5231507,-1.62105,2.0625455,1.7417692,1.966829
2016-07-16 05:00:00,1.8256699,1.9186207,-1.5299288,-1.616227,2.014194,1.6924967,1.9273702
2016-07-16 05:30:00,1.6955792,1.7352396,-1.5237526,-1.6171575,1.8747479,1.534676,1.7397014
2016-07-16 06:00:00,1.6219789,1.6066805,-1.5111151,-1.6162943,1.7894427,1.4191781,1.608136
2016-07-16 06:30:00,1.5051364,1.4499012,-1.5087942,-1.6180601,1.6627561,1.2875549,1.4475683
2016-07-16 07:00:00,0.9754387,0.82289064,-1.5057064,-1.615193,1.1428725,0.73312604,0.8097578
2016-07-16 07:30:00,1.6167363,1.6010267,-1.5113786,-1.6162864,1.78434,1.414195,1.6023504
2016-07-16 08:00:00,1.4704062,1.4675716,-1.5252451,-1.6145471,1.643068,1.291658,1.4655427
2016-07-16 08:30:00,1.5928162,1.6128966,-1.5276859,-1.6200951,1.7601975,1.4368144,1.6144978
2016-07-16 09:00:00,1.5236393,1.5181788,-1.5287826,-1.6249069,1.6767181,1.3691844,1.5173794
2016-07-16 09:30:00,1.1477748,1.0579857,-1.5239093,-1.6150485,1.2968327,0.93709743,1.0489022
2016-07-16 10:00:00,0.4532677,0.20844376,-1.5127388,-1.6169908,0.57923615,0.20209014,0.1847285
2016-07-16 10:30:00,0.892496,0.3044976,-1.4910191,-1.751653,0.72919023,0.6775888,0.28243673
2016-07-16 11:00:00,0.4375137,0.1575123,-1.4841808,-1.6138933,0.6087619,0.14741147,0.13291979
2016-07-16 11:30:00,0.119744785,-0.2366997,-1.4671344,-1.6138933,0.26839292,-0.20257413,-0.26808202
2016-07-16 12:00:00,-0.3692311,-0.8239198,-1.4387852,-1.6138933,-0.26096153,-0.7442806,-0.8740062
2016-07-16 12:30:00,-0.7181059,-1.2414166,-1.4105852,-1.6138933,-0.6350312,-1.1541127,-1.3007181
2016-07-16 13:00:00,-0.15368724,-0.6184443,-1.3887674,-1.6138933,-0.0073382794,-0.55244946,-0.6618593
2016-07-16 13:30:00,-0.76094544,-1.318411,-1.3687087,-1.6138933,-0.6840538,-1.2368655,-1.3796663
2016-07-16 14:00:00,-0.96203977,-1.555898,-1.3484906,-1.6161432,-0.92948866,-1.4800448,-1.6137407
2016-07-16 14:30:00,-0.81896657,-1.8527598,-1.3410687,-1.7991297,-1.2539226,-1.2958192,-1.9000424
2016-07-16 15:00:00,0.7713591,-0.58871615,-1.3420199,-2.1078925,0.03938914,0.23266065,-0.6309744
2016-07-16 15:30:00,0.30239093,-1.0057893,-1.340093,-2.1767774,-0.35978198,-0.00048004967,-1.0589693
2016-07-16 16:00:00,-0.67959154,-1.7199228,-1.3470644,-2.230696,-1.0950445,-0.75353515,-1.7760653
2016-07-16 16:30:00,-0.68914354,-1.4798874,-1.3527957,-2.292212,-0.8333601,-0.6655656,-1.5387256
2016-07-16 17:00:00,-1.3711336,-1.8650596,-1.3561281,-2.3572035,-1.2472689,-1.1281818,-1.9118383
2016-07-16 17:30:00,-1.6762673,-1.9564884,-1.360329,-2.422195,-1.348004,-1.3318363,-1.9985965
2016-07-16 18:00:00,-0.768458,-1.2476019,-1.3619615,-2.370462,-0.59156,-0.61428714,-1.3071785
2016-07-16 18:30:00,-2.316231,-2.7616343,-1.3783991,-2.384869,-2.3421175,-1.9679749,-2.7562547
2016-07-16 19:00:00,-2.6943452,-3.0985,-1.4284182,-2.3992758,-2.7638464,-2.3071744,-3.0436447
2016-07-16 19:30:00,-1.5485681,-1.8559579,-1.4138294,-2.413683,-1.237609,-1.2287517,-1.9031094
2016-07-16 20:00:00,-1.6954551,-1.9736906,-1.457374,-2.42809,-1.3740613,-1.3586347,-2.0156155
2016-07-16 20:30:00,-1.1301981,-1.6032503,-1.4672453,-2.3747127,-0.9632986,-0.9340073,-1.6611557
2016-07-16 21:00:00,-0.31144774,-0.39449275,-1.4544126,-2.4703827,0.19790363,-0.10831689,-0.42981708
2016-07-16 21:30:00,-0.21233559,-0.32910442,-1.4708648,-2.4620104,0.25432456,-0.039434902,-0.36207986
2016-07-16 22:00:00,0.44226348,0.124278314,-1.4534255,-2.4103534,0.6443666,0.41561162,0.09911335
2016-07-16 22:30:00,-0.8492864,-1.1008928,-1.4975306,-2.433364,-0.43191493,-0.6135055,-1.1561071
2016-07-16 23:00:00,0.06933237,0.12806094,-1.4593482,-2.4997962,0.64715636,0.24688828,0.10296143
2016-07-16 23:30:00,1.3152024,1.0749,-1.3697335,-2.4119809,1.4647549,1.1586848,1.0661081
2016-07-17 00:00:00,1.4101304,1.221615,-1.3587658,-2.4204786,1.5919365,1.2575375,1.21535
2016-07-17 00:30:00,1.9294199,1.7728056,-1.4050643,-2.4289765,2.0511873,1.67584,1.7781454
2016-07-17 01:00:00,2.30276,2.072932,-1.381862,-2.407065,2.308613,1.9554659,2.08529
2016-07-17 01:30:00,2.2358367,1.9891435,-1.3652453,-2.4011304,2.2425597,1.900535,1.9995421
2016-07-17 02:00:00,2.2881682,2.0464294,-1.3701713,-2.402738,2.2897265,1.9427935,2.0581677
2016-07-17 02:30:00,2.2740948,2.1476111,-1.375251,-2.4297698,2.3732922,1.9709936,2.161715
2016-07-17 03:00:00,2.5059078,2.1652575,-1.3738506,-2.3809376,2.3885791,2.0785575,2.1797745
2016-07-17 03:30:00,2.7027843,2.123994,-1.3721416,-2.332105,2.3543966,2.1370285,2.1375456
2016-07-17 04:00:00,2.4328606,1.9486037,-1.3642602,-2.3489459,2.2085783,1.9686183,1.958054
2016-07-17 04:30:00,2.0291383,1.6091458,-1.3768251,-2.3657868,1.9162477,1.6675936,1.6106588
2016-07-17 05:00:00,1.585354,1.2180215,-1.3821769,-2.382628,1.5832325,1.3273746,1.2116944
2016-07-17 05:30:00,2.014776,1.3313404,-1.4104375,-2.3128023,1.6754566,1.5503615,1.3269652
2016-07-17 06:00:00,1.9812924,1.368627,-1.4822373,-2.3318875,1.7005357,1.5429937,1.3648938
2016-07-17 06:30:00,1.8483738,1.3079416,-1.5320456,-2.350973,1.6447371,1.4587222,1.3031634
2016-07-17 07:00:00,1.8294564,1.3721396,-1.6024557,-2.3700583,1.6897355,1.4724792,1.368467
2016-07-17 07:30:00,1.3596574,0.9663092,-1.6808445,-2.3891437,1.3436133,1.1172837,0.9556469
2016-07-17 08:00:00,1.1375049,0.8142983,-1.7640382,-2.4082289,1.2152239,0.96132576,0.8010179
2016-07-17 08:30:00,1.0257622,0.61657083,-1.8435389,-2.3919694,1.0492285,0.83732975,0.59988487
2016-07-17 09:00:00,0.65994155,0.2967428,-1.9039875,-2.4083862,0.7749587,0.55476534,0.27454817
2016-07-17 09:30:00,-0.0638765,-0.33882082,-2.0059001,-2.4397504,0.16173351,-0.0045530736,-0.37224913
2016-07-17 10:00:00,-0.5672009,-1.2091023,-2.0279956,-2.3581836,-0.685786,-0.5580561,-1.2672131
2016-07-17 10:30:00,-1.3772588,-1.8015931,-2.1123714,-2.421243,-1.305622,-1.1963919,-1.852249
2016-07-17 11:00:00,-1.3682375,-1.7100831,-2.1990645,-2.44932,-1.248986,-1.1713909,-1.7665745
2016-07-17 11:30:00,-0.669914,-1.0605065,-2.2456095,-2.4275668,-0.63314486,-0.5695033,-1.1148567
2016-07-17 12:00:00,-1.2196845,-1.677612,-2.3105884,-2.4246738,-1.2515213,-1.096084,-1.7347556
2016-07-17 12:30:00,-1.8448534,-2.7151403,-2.429129,-2.3370843,-2.085341,-1.8695936,-2.7168593
2016-07-17 13:00:00,-1.4291041,-2.4992487,-2.3971572,-2.2495224,-1.9167182,-1.522103,-2.522637
2016-07-17 13:30:00,-2.1070209,-3.1941366,-2.45699,-2.1765525,-2.602157,-2.5066328,-3.1250224
2016-07-17 14:00:00,-3.9833398,-4.280392,-2.4962695,-2.012419,-4.5035973,-4.0632,-4.2264695
2016-07-17 14:30:00,-4.5376425,-5.0439153,-2.3875659,-1.6648765,-5.087213,-4.848806,-5.0219874
2016-07-17 15:00:00,-4.9789963,-5.572092,-2.4501388,-1.6138933,-5.535966,-5.3733983,-5.573364
2016-07-17 15:30:00,-4.173393,-4.661302,-2.3930466,-1.6138933,-4.799387,-4.507351,-4.6226645
2016-07-17 16:00:00,-4.9404564,-5.5281215,-2.4958127,-1.6138933,-5.51625,-5.3311286,-5.527748
2016-07-17 16:30:00,-2.7266881,-3.3729892,-2.2598958,-1.6138933,-2.9849691,-3.273251,-3.2811828
2016-07-17 17:00:00,-1.568638,-2.1718705,-2.1677272,-1.6138933,-1.6769571,-2.1239889,-2.215669
2016-07-17 17:30:00,-2.7537956,-3.3855715,-2.3373172,-1.6138933,-2.9820385,-3.2865882,-3.2918901
2016-07-17 18:00:00,-1.589584,-2.154668,-2.335474,-1.6138933,-1.6637471,-2.1070802,-2.1989777
2016-07-17 18:30:00,-1.5612816,-2.125919,-2.3004498,-1.6138933,-1.6464468,-2.078822,-2.1710827
2016-07-17 19:00:00,-2.498503,-3.2061133,-2.3761473,-1.6146214,-2.649983,-3.0852096,-3.1362128
2016-07-17 19:30:00,-1.8099916,-2.4735103,-2.2013686,-1.6147542,-1.9325385,-2.4211042,-2.5003707
2016-07-17 20:00:00,0.43030632,0.16723931,-1.6464823,-1.6158942,0.67281497,0.162346,0.14281416
2016-07-17 20:30:00,0.20023596,-0.08079802,-1.7125221,-1.616581,0.46244085,-0.055317156,-0.109495156
2016-07-17 21:00:00,-2.3514187,-3.0724692,-1.3469732,-1.6143208,-2.7829316,-2.9322715,-3.0210516
2016-07-17 21:30:00,-1.6378064,-2.2646005,-1.3785263,-1.613899,-1.7733703,-2.2175505,-2.3079247
2016-07-17 22:00:00,0.42104495,0.065916784,-1.4107336,-1.613921,0.5919918,0.0668341,0.03974641
2016-07-17 22:30:00,1.2110168,1.0343169,-1.4517224,-1.61423,1.3714188,0.91389143,1.0248259
2016-07-17 23:00:00,1.3087815,1.1396381,-1.4606878,-1.6200528,1.4526733,1.0241448,1.131961
2016-07-17 23:30:00,1.1261739,0.9423162,-1.4618262,-1.6154214,1.2903851,0.83770883,0.9312407
2016-07-18 00:00:00,1.6485566,1.5387567,-1.4559916,-1.6199255,1.7793752,1.3712581,1.5384876
2016-07-18 00:30:00,1.7539655,1.6803383,-1.4551377,-1.6143426,1.8952357,1.4775091,1.6835159
2016-07-18 01:00:00,1.9958783,1.8896555,-1.431661,-1.6294305,2.0782835,1.7094287,1.8977281
2016-07-18 01:30:00,2.038104,1.9414228,-1.4093978,-1.627935,2.135516,1.7500273,1.9507052
2016-07-18 02:00:00,2.157067,2.057027,-1.4337388,-1.640165,2.2146184,1.8871654,2.0690124
2016-07-18 02:30:00,2.1412623,2.1203957,-1.4338874,-1.6145914,2.2667458,1.8641862,2.133863
2016-07-18 03:00:00,2.1276724,2.1025505,-1.4086558,-1.6140015,2.2688038,1.846646,2.1156008
2016-07-18 03:30:00,2.1991346,2.1580365,-1.4007895,-1.6233088,2.3197591,1.9229771,2.172384
2016-07-18 04:00:00,2.5329778,2.1187005,-1.3862442,-1.807869,2.2970045,2.230038,2.1321275
2016-07-18 04:30:00,2.6520264,1.9160217,-1.3924779,-2.108758,2.1258237,2.2469285,1.9247102
2016-07-18 05:00:00,2.493192,1.633689,-1.3749642,-2.1771164,1.9014579,2.0342267,1.6357764
2016-07-18 05:30:00,2.396784,1.4795948,-1.3433678,-2.2304015,1.7924522,1.8582395,1.4778014
2016-07-18 06:00:00,2.3873274,1.6829642,-1.3455242,-2.2910278,1.9598593,1.8722554,1.6862029
2016-07-18 06:30:00,1.8330282,1.4130467,-1.3401908,-2.3551838,1.7407643,1.5331424,1.4100789
2016-07-18 07:00:00,1.6589595,1.2939457,-1.3468821,-2.375391,1.6560909,1.4008635,1.2889262
2016-07-18 07:30:00,1.3866249,0.9469093,-1.3627278,-2.3652675,1.3582927,1.1478876,0.9359127
2016-07-18 08:00:00,1.700591,1.2034305,-1.3718133,-2.3508747,1.5729944,1.3768743,1.1968526
2016-07-18 08:30:00,-0.74882734,-1.3343126,-1.3989236,-2.3491192,-0.6756561,-0.6483767,-1.3956835
2016-07-18 09:00:00,0.05185581,-0.2901981,-1.4402637,-2.407978,0.29002488,0.09482551,-0.3225019
2016-07-18 09:30:00,-1.7120304,-2.1824746,-1.4822373,-2.373625,-1.6156607,-1.4419963,-2.2259579
2016-07-18 10:00:00,-2.1854653,-2.6287558,-1.538573,-2.3891525,-2.1642072,-1.8566093,-2.639599
2016-07-18 10:30:00,-1.7612869,-2.2533584,-1.5426452,-2.3728068,-1.6982557,-1.5057498,-2.2963276
2016-07-18 11:00:00,-1.987099,-2.4029672,-1.6695694,-2.3995256,-1.8862275,-1.6797638,-2.4397874
2016-07-18 11:30:00,-2.467713,-2.926616,-1.6196369,-2.394174,-2.5042171,-2.1235404,-2.8920376
2016-07-18 12:00:00,-2.6287265,-3.0011795,-1.7334616,-2.438823,-2.5671604,-2.2423265,-2.9563503
2016-07-18 12:30:00,-1.9325922,-2.3640375,-1.8372887,-2.4060538,-1.8466475,-1.6560084,-2.4049892
2016-07-18 13:00:00,-3.0047584,-3.3239293,-2.0443273,-2.4218411,-2.9668844,-2.6790438,-3.2390478
2016-07-18 13:30:00,-3.9565063,-3.8756654,-2.127799,-2.4031582,-3.98847,-3.7601182,-3.8003821
2016-07-18 14:00:00,-4.5565205,-4.165937,-2.085156,-2.4495113,-4.314903,-4.334879,-4.1059737
2016-07-18 14:30:00,-1.6006315,-2.2629027,-1.91298,-2.3459866,-1.7407752,-1.4633862,-2.3061054
2016-07-18 15:00:00,0.350788,-0.96149457,-1.4182178,-2.1926513,-0.31027985,0.024052506,-1.0133215
2016-07-18 15:30:00,-1.4341161,-2.2938738,-1.3807527,-1.749175,-1.8106772,-1.9007689,-2.3379743
2016-07-18 16:00:00,-1.9206558,-2.5338626,-1.4098431,-1.6138933,-2.1158497,-2.4793725,-2.5525596
2016-07-18 16:30:00,-3.9302995,-4.054294,-1.3954463,-1.6138939,-4.0928926,-3.97004,-3.9884384
2016-07-18 17:00:00,-2.7167637,-3.1866024,-1.4059842,-1.6140118,-3.0567224,-3.0596776,-3.1178555
2016-07-18 17:30:00,-3.920876,-3.9719682,-1.433442,-1.6155629,-4.0384655,-3.902509,-3.9017675
2016-07-18 18:00:00,-4.425196,-4.57518,-1.470877,-1.6141105,-4.5461636,-4.4321837,-4.533671
2016-07-18 18:30:00,-4.0056095,-3.9214308,-1.516709,-1.6139281,-4.00661,-3.8624282,-3.8485627
2016-07-18 19:00:00,-4.4164486,-4.256018,-1.5310401,-1.6151577,-4.288326,-4.143291,-4.200809
2016-07-18 19:30:00,-3.5124047,-3.474689,-1.5150831,-1.6139162,-3.613539,-3.394603,-3.3782427
2016-07-18 20:00:00,-2.8147655,-2.9624782,-1.5108223,-1.6139473,-2.9609902,-2.8383543,-2.9225535
2016-07-18 20:30:00,-4.1135283,-3.9480202,-1.5112511,-1.6139525,-4.0586333,-3.8841655,-3.8765557
2016-07-18 21:00:00,-2.8691802,-2.9379828,-1.4719445,-1.61391,-2.9702065,-2.8187168,-2.9017103
2016-07-18 21:30:00,-3.6765459,-3.5736337,-1.4839098,-1.6138933,-3.755848,-3.525544,-3.4824095
2016-07-18 22:00:00,-1.2114614,-1.4689796,-1.4566534,-1.6138971,-1.4320998,-1.3940312,-1.5278744
2016-07-18 22:30:00,-0.14617848,-0.36796987,-1.4735987,-1.613901,-0.26160085,-0.32037675,-0.40269172
2016-07-18 23:00:00,0.59418714,0.56315386,-1.4808114,-1.6138936,0.62141883,0.50309813,0.54554784
2016-07-18 23:30:00,1.2419635,1.3725449,-1.4918178,-1.6139445,1.3830851,1.2070926,1.3688794
2016-07-19 00:00:00,1.5290004,1.6576968,-1.5168347,-1.618724,1.6895143,1.4717027,1.660345
2016-07-19 00:30:00,1.6413349,1.8018774,-1.5135229,-1.6213297,1.804335,1.6064862,1.8078972
2016-07-19 01:00:00,1.6896971,1.9248904,-1.49596,-1.6147583,1.8665334,1.6932858,1.9337865
2016-07-19 01:30:00,1.7572719,1.9933766,-1.5008959,-1.61629,1.9366945,1.7582511,2.0038745
2016-07-19 02:00:00,1.7882007,2.0404017,-1.496918,-1.6174227,1.9670783,1.8031172,2.0519981
2016-07-19 02:30:00,1.8915554,2.1075635,-1.5151286,-1.6243126,2.0681705,1.8841003,2.1207314
2016-07-19 03:00:00,1.9369015,2.120248,-1.528513,-1.6267525,2.111279,1.9019367,2.1337123
2016-07-19 03:30:00,1.9656457,2.1314828,-1.5277739,-1.6374844,2.1190484,1.9398359,2.14521
2016-07-19 04:00:00,1.9212116,2.0918167,-1.5307349,-1.6274191,2.0930493,1.880251,2.1046164
2016-07-19 04:30:00,1.9292058,2.0696661,-1.5351799,-1.6269228,2.1018403,1.8592359,2.0819468
2016-07-19 05:00:00,1.9439849,2.0927927,-1.5344534,-1.6283469,2.1146777,1.8838562,2.105615
2016-07-19 05:30:00,1.8883458,2.0600739,-1.5326498,-1.6186424,2.076564,1.8242778,2.072131
2016-07-19 06:00:00,1.8382748,1.9828738,-1.5338821,-1.6212606,2.0176766,1.7649764,1.9931253
2016-07-19 06:30:00,1.8005577,1.9317764,-1.5334245,-1.6240847,1.9717113,1.7292246,1.9408334
2016-07-19 07:00:00,1.6595823,1.7107502,-1.5356696,-1.6337115,1.8012205,1.5662745,1.7146388
2016-07-19 07:30:00,1.5758985,1.6688164,-1.5305904,-1.6235514,1.7325333,1.49693,1.6717252
2016-07-19 08:00:00,0.8657893,0.7521268,-1.5340587,-1.6213201,0.96309793,0.6912354,0.7377759
2016-07-19 08:30:00,0.88542616,0.7688788,-1.5312207,-1.6319478,0.9601246,0.73987496,0.7548162
2016-07-19 09:00:00,0.2225827,-0.031623237,-1.5269072,-1.6308869,0.19588757,0.03373433,-0.05947315
2016-07-19 09:30:00,0.38966024,0.19669008,-1.5087695,-1.6321731,0.35535276,0.24013746,0.17277229
2016-07-19 10:00:00,-0.4776188,-0.797343,-1.4958322,-1.6231822,-0.64287806,-0.68848336,-0.846778
2016-07-19 10:30:00,-1.2307706,-1.5429689,-1.487172,-1.6244276,-1.4563072,-1.4404016,-1.6010022
2016-07-19 11:00:00,-1.691185,-1.9600232,-1.4899201,-1.6196733,-1.9074823,-1.893759,-2.0020936
2016-07-19 11:30:00,-1.312104,-1.6269366,-1.4952301,-1.619518,-1.5294222,-1.5469487,-1.6852174
2016-07-19 12:00:00,-1.1494613,-1.4981955,-1.4999561,-1.6259243,-1.3703072,-1.387944,-1.5568895
2016-07-19 12:30:00,-1.2402645,-1.598606,-1.5113971,-1.6188829,-1.4485447,-1.5177528,-1.6564379
2016-07-19 13:00:00,-2.3952918,-2.6485956,-1.5128843,-1.6853803,-2.6322627,-2.453544,-2.6579256
2016-07-19 13:30:00,-3.126284,-3.1443434,-1.4763409,-1.6402867,-3.1763008,-2.9799423,-3.0831466
2016-07-19 14:00:00,-3.3012345,-3.2512968,-1.4493953,-1.6303133,-3.3215048,-3.125468,-3.1763384
2016-07-19 14:30:00,-4.011203,-3.8301563,-1.4641796,-1.6268272,-4.016065,-3.7777205,-3.7524712
2016-07-19 15:00:00,-2.364686,-2.5227683,-1.4760131,-1.6207349,-2.562312,-2.4549997,-2.5429711
2016-07-19 15:30:00,-3.3879526,-3.3508914,-1.4897195,-1.6174809,-3.4483356,-3.2469423,-3.2622154
2016-07-19 16:00:00,-3.5404665,-3.4831264,-1.5022005,-1.6257973,-3.6269703,-3.4010468,-3.3871253
2016-07-19 16:30:00,-3.067009,-3.0791936,-1.4523165,-1.6352072,-3.1121228,-2.9173205,-3.0272937
2016-07-19 17:00:00,-3.1694932,-3.142388,-1.4148787,-1.6424791,-3.1850963,-2.9755208,-3.0817199
2016-07-19 17:30:00,-2.9452367,-2.9648044,-1.4407364,-1.6169039,-3.0069633,-2.837232,-2.9245327
2016-07-19 18:00:00,-2.3685374,-2.491261,-1.4506025,-1.6144001,-2.557335,-2.438448,-2.5157268
2016-07-19 18:30:00,-1.2125903,-1.4029412,-1.4088131,-1.615122,-1.4477566,-1.3212113,-1.4636691
2016-07-19 19:00:00,-0.347821,-0.53623855,-1.4139249,-1.6142391,-0.53815365,-0.474887,-0.5764551
2016-07-19 19:30:00,0.15457916,0.12292779,-1.3886486,-1.6147336,0.052829273,0.11966444,0.097739466
2016-07-19 20:00:00,0.0457182,0.059432037,-1.3401227,-1.6174973,-0.089003436,0.07238389,0.033150084
2016-07-19 20:30:00,-0.16362238,-0.19779205,-1.3405848,-1.6187955,-0.33107686,-0.15242839,-0.22850406
2016-07-19 21:00:00,-1.4394426,-1.4884236,-1.3311508,-1.6162467,-1.6836524,-1.4076568,-1.5472177
2016-07-19 21:30:00,-0.1292423,-0.14078104,-1.3360988,-1.6141683,-0.28470194,-0.116338365,-0.17051136
2016-07-19 22:00:00,0.8038379,1.0930837,-1.2938175,-1.6168625,0.7881011,0.97343385,1.0846049
2016-07-19 22:30:00,0.43250906,0.6279191,-1.287558,-1.6138933,0.3586353,0.55941594,0.61142886
2016-07-19 23:00:00,-0.22761333,-0.1523993,-1.2854716,-1.6155367,-0.38723588,-0.122346155,-0.18232965
2016-07-19 23:30:00,0.60572493,0.8550979,-1.2852479,-1.6139123,0.5601162,0.75702727,0.8425199
2016-07-20 00:00:00,0.79590833,1.1231021,-1.2698823,-1.6138933,0.7782749,0.99001753,1.1151406
2016-07-20 00:30:00,1.2746016,1.7672595,-1.2508954,-1.6138948,1.3377835,1.5522937,1.7724694
2016-07-20 01:00:00,1.3816768,1.9327682,-1.2306861,-1.6140447,1.4568425,1.6979059,1.9418484
2016-07-20 01:30:00,1.4745039,2.101519,-1.1955884,-1.6138959,1.5533386,1.8454031,2.114545
2016-07-20 02:00:00,1.5367287,2.117151,-1.2307159,-1.6212503,1.6282045,1.8826889,2.1305425
2016-07-20 02:30:00,1.5538808,2.1361241,-1.2390022,-1.6170696,1.6600662,1.8859221,2.149959
2016-07-20 03:00:00,1.5077747,2.1566355,-1.1821454,-1.6171395,1.5811538,1.9041325,2.1709502
2016-07-20 03:30:00,1.4576882,2.111457,-1.172458,-1.6138933,1.5255989,1.8541087,2.124715
2016-07-20 04:00:00,1.4054075,2.0567193,-1.162428,-1.6140022,1.4606172,1.8064593,2.0686975
2016-07-20 04:30:00,1.3690513,2.0060778,-1.1642611,-1.6145893,1.4173836,1.7639354,2.0168722
