,Key,Level,MAE,Model,R2
529,2_5,2,0.14127421324864348,PPFD_Avg+VWC,0.8142084008522794
530,2_5,2,0.14703906422676574,PPFD_Avg+VWC,0.8037372891030141
531,2_5,2,0.14065220122111446,PPFD_Avg+VWC,0.8020057565426767
532,2_5,2,0.14377305795505024,PPFD_Avg+VWC,0.8090891248276469
533,2_5,2,0.142380761323757,PPFD_Avg+VWC,0.815299532171012
534,2_5,2,0.13817355375484006,PPFD_Avg+VWC,0.8170648843642035
535,2_5,2,0.1425869063179868,PPFD_Avg+VWC,0.8116070455198732
536,2_5,2,0.1455204977060019,PPFD_Avg+VWC,0.8033673591490579
537,2_5,2,0.14122940873207163,PPFD_Avg+VWC,0.814046081170571
538,2_5,2,0.14198497761961623,PPFD_Avg+VWC,0.8083428693898627
539,2_5,2,0.142516832928951,PPFD_Avg+VWC,0.8061341150887924
540,2_6,2,0.14068690427346636,PPFD_Avg+Sedge,0.8162006071203558
541,2_6,2,0.14154654085959487,PPFD_Avg+Sedge,0.8159705737453216
542,2_6,2,0.14480123162733222,PPFD_Avg+Sedge,0.8056052676388643
543,2_6,2,0.13368486482367822,PPFD_Avg+Sedge,0.8362733390750281
544,2_6,2,0.1395974399510095,PPFD_Avg+Sedge,0.8207893094597336
545,2_6,2,0.14339896444491812,PPFD_Avg+Sedge,0.8000948848240679
546,2_6,2,0.14277330861735701,PPFD_Avg+Sedge,0.8153568360255982
547,2_6,2,0.14118452136563842,PPFD_Avg+Sedge,0.8153638034900703
548,2_6,2,0.1350459689383276,PPFD_Avg+Sedge,0.8301903850894334
549,2_6,2,0.1418982577515226,PPFD_Avg+Sedge,0.8120579988123748
550,2_6,2,0.13749233694705928,PPFD_Avg+Sedge,0.819156696740048
551,2_6,2,0.14211573174843087,PPFD_Avg+Sedge,0.8173036635529092
552,2_6,2,0.1428748138742192,PPFD_Avg+Sedge,0.8139035069995479
553,2_6,2,0.1370664151185788,PPFD_Avg+Sedge,0.8223723708383314
554,2_6,2,0.14515301218436877,PPFD_Avg+Sedge,0.8120283776036243
555,2_6,2,0.1444322617617615,PPFD_Avg+Sedge,0.8106799359878404
556,2_6,2,0.14114614837750997,PPFD_Avg+Sedge,0.8157028563106816
557,2_6,2,0.13797726925979092,PPFD_Avg+Sedge,0.817859291489536
558,2_6,2,0.1434057397013144,PPFD_Avg+Sedge,0.8142585121296856
559,2_6,2,0.14012922497634214,PPFD_Avg+Sedge,0.8133792402396621
560,2_6,2,0.14612954054041113,PPFD_Avg+Sedge,0.8021347934916412
561,2_6,2,0.13523643595077872,PPFD_Avg+Sedge,0.8251285911852411
562,2_6,2,0.14673105753138882,PPFD_Avg+Sedge,0.8107421235222185
563,2_6,2,0.14559569529381478,PPFD_Avg+Sedge,0.8050689470609957
564,2_6,2,0.13145146287863888,PPFD_Avg+Sedge,0.837147471485373
565,2_6,2,0.13837355683625016,PPFD_Avg+Sedge,0.8187137302433665
566,2_6,2,0.14150861417127278,PPFD_Avg+Sedge,0.8115635024391906
567,2_6,2,0.13745410279336565,PPFD_Avg+Sedge,0.8174739604978833
568,2_6,2,0.13333205296917344,PPFD_Avg+Sedge,0.8219732658797773
569,2_6,2,0.13574907610448442,PPFD_Avg+Sedge,0.8162341780882599
570,2_7,2,0.1382753626519403,PPFD_Avg+Shrub,0.8268384531519035
571,2_7,2,0.13703400371005264,PPFD_Avg+Shrub,0.8239811783969269
572,2_7,2,0.1403047323219715,PPFD_Avg+Shrub,0.8188246252149611
