datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,BestModel: PPFD_Avg
2016-07-15 13:00:00,-6.8691664,-5.9431486,-4.2589674,-1.9027737,-6.077663,-6.528821,-5.9939456
2016-07-15 13:30:00,-6.808436,-6.0790577,-4.4633293,-2.0300648,-6.2162113,-6.6254015,-6.1950355
2016-07-15 14:00:00,-6.4470863,-5.953865,-4.6012597,-2.2173333,-6.0936766,-6.407834,-6.009802
2016-07-15 14:30:00,-6.010896,-5.8520546,-4.6356015,-2.6122124,-5.992813,-6.119411,-5.859165
2016-07-15 15:00:00,-5.9983945,-6.282678,-4.4132247,-2.5539424,-6.4182286,-6.400018,-6.4963093
2016-07-15 15:30:00,-5.9453583,-6.767373,-4.3293405,-1.613549,-6.899657,-6.71759,-7.213457
2016-07-15 16:00:00,-5.80001,-6.6134396,-4.285146,-1.6133763,-6.745655,-6.561206,-6.9856997
2016-07-15 16:30:00,-5.5864067,-6.383027,-4.2009807,-1.6133747,-6.5148606,-6.327206,-6.644784
2016-07-15 17:00:00,-5.4935045,-6.28755,-4.187469,-1.6133747,-6.4195576,-6.2302423,-6.503517
2016-07-15 17:30:00,-5.3232055,-6.1043887,-4.123008,-1.6133747,-6.236131,-6.04423,-6.232514
2016-07-15 18:00:00,-5.135305,-5.8954096,-4.0182934,-1.6133747,-6.0263624,-5.831998,-5.923312
2016-07-15 18:30:00,-4.92118,-5.680098,-3.9909885,-1.6133747,-5.8114944,-5.570521,-5.60474
2016-07-15 19:00:00,-4.6472692,-5.412319,-4.0129447,-1.6133747,-5.5206237,-5.260673,-5.2445803
2016-07-15 19:30:00,-4.3376684,-5.0804687,-4.0948586,-1.6133747,-5.181122,-4.9392304,-4.870943
2016-07-15 20:00:00,-3.9282415,-4.5927987,-4.0616426,-1.6133747,-4.364204,-4.2497635,-4.298007
2016-07-15 20:30:00,-1.5825993,-3.134315,-3.9667807,-1.6133748,-2.3588204,-2.6914935,-3.0892084
2016-07-15 21:00:00,-0.18117344,-1.427846,-3.774802,-1.6133747,-0.83110946,-1.4773387,-1.5684797
2016-07-15 21:30:00,0.06693936,-0.9050173,-3.5940666,-1.613375,-0.4713844,-1.0256807,-1.0768458
2016-07-15 22:00:00,1.9075905,1.48836,-3.2118042,-1.613397,1.934225,1.3458537,1.5041105
2016-07-15 22:30:00,1.9859482,1.6746675,-2.9843335,-1.6137092,2.0854964,1.5426215,1.7130367
2016-07-15 23:00:00,1.7672983,1.4760171,-2.7379944,-1.6168386,1.8334414,1.3337446,1.4902693
2016-07-15 23:30:00,1.7413994,1.5547088,-2.2471278,-1.6134062,1.7897409,1.4159003,1.5785142
2016-07-16 00:00:00,1.7699064,1.6333779,-1.9735361,-1.6714877,1.8101624,1.5145026,1.6667341
2016-07-16 00:30:00,1.7400366,1.6776325,-1.6313926,-1.6289097,1.7918633,1.5498215,1.7163614
2016-07-16 01:00:00,1.9135042,1.8961369,-1.5674121,-1.6354064,1.97004,1.7822362,1.9613932
2016-07-16 01:30:00,1.9536625,1.9731284,-1.5242356,-1.6204238,2.0209641,1.8595043,2.04721
2016-07-16 02:00:00,1.8329858,1.8777546,-1.4731375,-1.6256962,1.9029344,1.7602295,1.9407789
2016-07-16 02:30:00,1.8457202,1.9141482,-1.439732,-1.6207674,1.9214841,1.7973307,1.9815918
2016-07-16 03:00:00,1.8950928,1.9896086,-1.4258907,-1.6245555,1.9731873,1.878009,2.065253
2016-07-16 03:30:00,1.8262774,1.9483415,-1.4356272,-1.6219637,1.9100968,1.8337492,2.019936
2016-07-16 04:00:00,1.7368902,1.8790504,-1.4430486,-1.614593,1.8256229,1.7586249,1.942232
2016-07-16 04:30:00,1.700461,1.8586906,-1.4511973,-1.6260759,1.7895151,1.7402061,1.9194018
2016-07-16 05:00:00,1.6585585,1.827087,-1.4518033,-1.6175165,1.7536999,1.7045499,1.8839604
2016-07-16 05:30:00,1.5232989,1.676776,-1.4514602,-1.6191678,1.6143297,1.5463086,1.7154008
2016-07-16 06:00:00,1.4367887,1.5714,-1.4460624,-1.6176361,1.5252115,1.4346539,1.5972322
2016-07-16 06:30:00,1.3184954,1.4430734,-1.4450794,-1.6207697,1.4029938,1.3000187,1.4533259
2016-07-16 07:00:00,0.8339008,0.9301945,-1.4437903,-1.6156814,0.8989593,0.76060855,0.8770565
2016-07-16 07:30:00,1.4320623,1.5667661,-1.4461741,-1.617622,1.5204374,1.429758,1.5920357
2016-07-16 08:00:00,1.310407,1.4574364,-1.452112,-1.6145353,1.3997225,1.3135127,1.469433
2016-07-16 08:30:00,1.4253422,1.5764953,-1.4522645,-1.6243815,1.5127364,1.4418391,1.6029459
2016-07-16 09:00:00,1.3537866,1.4988581,-1.452039,-1.632921,1.4361662,1.3621641,1.5158833
2016-07-16 09:30:00,0.99500287,1.1245083,-1.4515285,-1.6154251,1.0672122,0.96227896,1.0954267
2016-07-16 10:00:00,0.35218418,0.392125,-1.4467503,-1.6188722,0.3808061,0.2341963,0.29586565
2016-07-16 10:30:00,0.5472263,0.47637475,-1.4378994,-1.8378491,0.49017394,0.37525213,0.38672984
2016-07-16 11:00:00,0.33848178,0.34745228,-1.4360018,-1.6133747,0.37503588,0.1890192,0.24768579
2016-07-16 11:30:00,0.025536543,0.0016847911,-1.4316988,-1.6133747,0.063576944,-0.1492604,-0.12522805
2016-07-16 12:00:00,-0.53821826,-0.5122894,-1.4245583,-1.6133747,-0.413916,-0.66977966,-0.67765737
2016-07-16 12:30:00,-0.94806534,-0.9254151,-1.4372704,-1.6133747,-0.7584971,-1.0433018,-1.0967741
2016-07-16 13:00:00,-0.3235116,-0.3300401,-1.4631158,-1.6133748,-0.19635403,-0.48661268,-0.4837724
2016-07-16 13:30:00,-1.0201958,-1.0096904,-1.4864998,-1.6133748,-0.84094447,-1.1161048,-1.1791091
2016-07-16 14:00:00,-1.2643918,-1.2724468,-1.5138862,-1.6173679,-1.1093782,-1.3420241,-1.4219112
2016-07-16 14:30:00,-1.494898,-1.6012276,-1.5264995,-1.9343135,-1.4473038,-1.5918965,-1.7278445
2016-07-16 15:00:00,-0.09459197,-0.30430305,-1.5243974,-2.5517113,-0.12657547,-0.31103146,-0.455549
2016-07-16 15:30:00,-0.43944013,-0.680416,-1.5394363,-2.7765892,-0.4960475,-0.72621083,-0.85737294
2016-07-16 16:00:00,-1.1020261,-1.4562956,-1.5593266,-2.6166506,-1.294532,-1.4285047,-1.5938723
2016-07-16 16:30:00,-0.8229172,-1.1870979,-1.5682206,-2.4209971,-1.0159397,-1.1236517,-1.3425882
2016-07-16 17:00:00,-1.2476598,-1.6146472,-1.5737188,-2.2253437,-1.4564626,-1.5759212,-1.7407626
2016-07-16 17:30:00,-1.301425,-1.7144892,-1.5806723,-2.0296905,-1.5647769,-1.6721808,-1.836874
2016-07-16 18:00:00,-0.56019413,-0.932125,-1.5830979,-2.1854305,-0.75142825,-0.8300721,-1.1033294
2016-07-16 18:30:00,-2.0452592,-2.6957672,-1.6054139,-2.1420588,-2.6287267,-2.7027776,-2.703389
2016-07-16 19:00:00,-2.3862193,-3.0999825,-1.6510738,-2.0986872,-3.0197089,-3.0762453,-3.0506015
2016-07-16 19:30:00,-1.2381818,-1.6047168,-1.6391054,-2.0553155,-1.4404582,-1.5540582,-1.7312032
2016-07-16 20:00:00,-1.3587203,-1.7340821,-1.6744785,-2.011944,-1.5793077,-1.6918124,-1.8557346
2016-07-16 20:30:00,-0.96366036,-1.3263936,-1.6824573,-2.1726336,-1.150719,-1.2579588,-1.4736896
2016-07-16 21:00:00,0.25724542,-0.13667524,-1.6720848,-1.8846242,0.13640833,0.09667922,-0.27172613
2016-07-16 21:30:00,0.31064665,-0.079365484,-1.685383,-1.9098291,0.19332433,0.1538285,-0.21061563
2016-07-16 22:00:00,0.67919815,0.3183025,-1.671287,-2.0653389,0.54312265,0.5424522,0.21624744
2016-07-16 22:30:00,-0.40650892,-0.7783359,-1.7173581,-1.9960669,-0.5839039,-0.6484648,-0.9530811
2016-07-16 23:00:00,0.72743046,0.32162058,-1.6760743,-1.7960768,0.5476376,0.61164844,0.21982563
2016-07-16 23:30:00,1.5009884,1.1382567,-1.5945793,-2.0604393,1.2557887,1.4379658,1.1111375
2016-07-17 00:00:00,1.6186115,1.2575127,-1.578085,-2.0348573,1.3616384,1.5822271,1.2452372
2016-07-17 00:30:00,2.0295467,1.7075671,-1.6300628,-2.0092752,1.820217,2.1093512,1.7499303
2016-07-17 01:00:00,2.21112,1.953571,-1.6089715,-2.075239,2.0475168,2.3779929,2.0257986
2016-07-17 01:30:00,2.1426225,1.8848919,-1.5879493,-2.0931041,1.9702204,2.29415,1.9487838
2016-07-17 02:00:00,2.1853344,1.9318475,-1.5952262,-2.0882645,2.0192692,2.3496754,2.00144
2016-07-17 02:30:00,2.2807949,2.0147824,-1.6021796,-2.0068867,2.1027439,2.4655006,2.0928123
2016-07-17 03:00:00,2.2488058,2.0292466,-1.6005626,-2.153894,2.1157873,2.4442594,2.1086473
2016-07-17 03:30:00,2.176189,1.9954244,-1.5981369,-2.3009014,2.081965,2.2976162,2.0716197
2016-07-17 04:00:00,2.0677695,1.8516628,-1.5864938,-2.2502027,1.9374872,2.2025461,1.9115199
2016-07-17 04:30:00,1.8546838,1.5734209,-1.6037968,-2.199504,1.6791857,1.9077197,1.5994979
2016-07-17 05:00:00,1.5932332,1.2545916,-1.6092949,-2.1488051,1.3755363,1.5510703,1.2419616
2016-07-17 05:30:00,1.6246277,1.3467025,-1.635648,-2.3590112,1.4750189,1.6064357,1.3452545
2016-07-17 06:00:00,1.6767746,1.3770102,-1.698248,-2.3015559,1.5232943,1.6555201,1.3792423
2016-07-17 06:30:00,1.6494757,1.3276829,-1.7737176,-2.2441006,1.4880658,1.6124343,1.3239261
2016-07-17 07:00:00,1.7147897,1.3798655,-1.8620336,-2.1866453,1.5514036,1.6868356,1.3824443
2016-07-17 07:30:00,1.3914288,1.0499896,-1.9600435,-2.12919,1.246826,1.3190473,1.0102721
2016-07-17 08:00:00,1.2665313,0.9229342,-2.0348973,-2.0717347,1.1415113,1.1900452,0.86898744
2016-07-17 08:30:00,1.0841109,0.7500974,-2.0982745,-2.1206827,1.0001162,0.9920968,0.68194234
2016-07-17 09:00:00,0.8126551,0.4695729,-2.1487262,-2.0712614,0.7605983,0.70325816,0.37939394
2016-07-17 09:30:00,0.27285564,-0.08813416,-2.235453,-1.9768406,0.19985521,0.12808836,-0.2196964
2016-07-17 10:00:00,-0.55559146,-0.89079225,-2.254633,-2.222393,-0.6869972,-0.793173,-1.0629483
2016-07-17 10:30:00,-1.2119287,-1.5454022,-2.323935,-2.0325563,-1.2637362,-1.4878577,-1.6741049
2016-07-17 11:00:00,-1.1106818,-1.44556,-2.389276,-1.9480318,-1.163779,-1.3720107,-1.5844411
2016-07-17 11:30:00,-0.3980502,-0.7367351,-2.424567,-2.013519,-0.5339701,-0.60632217,-0.912438
2016-07-17 12:00:00,-1.0836196,-1.4101322,-2.473835,-2.0222285,-1.1173911,-1.3395808,-1.5522089
2016-07-17 12:30:00,-2.3385062,-2.6329494,-2.564334,-2.2859113,-2.3298657,-2.6807532,-2.6537476
2016-07-17 13:00:00,-2.069587,-2.3548062,-2.5398748,-2.549594,-2.0377002,-2.399819,-2.430369
2016-07-17 13:30:00,-2.96142,-3.2228901,-2.5856485,-2.7766578,-3.1588511,-3.1944401,-3.1867387
2016-07-17 14:00:00,-4.664411,-4.6447268,-2.6156983,-2.3743248,-4.738853,-4.6386642,-4.3607807
2016-07-17 14:30:00,-4.879424,-5.231534,-2.5325372,-1.7000923,-5.298232,-5.110868,-5.040608
2016-07-17 15:00:00,-5.11985,-5.6329923,-2.5804074,-1.6133747,-5.7213674,-5.51056,-5.5350437
2016-07-17 15:30:00,-4.5644336,-4.932098,-2.5367303,-1.6133748,-5.011586,-4.7415333,-4.7043056
2016-07-17 16:00:00,-5.0855575,-5.6045437,-2.6153488,-1.6133747,-5.6865754,-5.4743476,-5.4929514
2016-07-17 16:30:00,-3.161392,-3.4846964,-2.435399,-1.6133747,-3.4620028,-3.0902002,-3.4272356
2016-07-17 17:00:00,-1.5364797,-1.9705395,-2.3655157,-1.6133747,-1.6731747,-1.8866588,-2.078763
2016-07-17 17:30:00,-3.150826,-3.503352,-2.4941013,-1.6133747,-3.484575,-3.111429,-3.4426525
2016-07-17 18:00:00,-1.4716707,-1.9495097,-2.4927034,-1.6133748,-1.6143347,-1.8765364,-2.058246
2016-07-17 18:30:00,-1.4519502,-1.9143642,-2.466148,-1.6133748,-1.585405,-1.8624629,-2.0239568
2016-07-17 19:00:00,-2.7409804,-3.240135,-2.5238016,-1.6146669,-3.1927052,-2.8131068,-3.2037642
2016-07-17 19:30:00,-1.8699086,-2.324528,-2.3910232,-1.6149026,-2.0578525,-2.0742838,-2.403787
2016-07-17 20:00:00,0.50478065,0.3559841,-1.9175289,-1.616926,0.616696,0.19831693,0.25688732
2016-07-17 20:30:00,0.27013195,0.13842809,-1.9895273,-1.6181449,0.43346584,-0.014201396,0.022250658
2016-07-17 21:00:00,-2.9309666,-3.075056,-1.5591649,-1.6141335,-2.986518,-2.624765,-3.0225716
2016-07-17 21:30:00,-1.961121,-2.0812588,-1.4752474,-1.613385,-1.9659892,-1.9443479,-2.1902149
2016-07-17 22:00:00,0.31321275,0.26711285,-1.4370947,-1.6134241,0.3610021,0.11043263,0.161039
2016-07-17 22:30:00,1.0402778,1.1052691,-1.4277991,-1.6139725,1.1172494,0.9415792,1.0734414
2016-07-17 23:00:00,1.1202844,1.1908785,-1.4300675,-1.6243062,1.1948341,1.0347239,1.1705133
2016-07-17 23:30:00,0.96299565,1.0304872,-1.4303555,-1.616087,1.0383645,0.8631979,0.98798597
2016-07-18 00:00:00,1.4330736,1.5157253,-1.4288793,-1.6240802,1.5103053,1.3776039,1.534798
2016-07-18 00:30:00,1.5399338,1.6317748,-1.4286633,-1.6141722,1.6224207,1.4974638,1.6649367
2016-07-18 01:00:00,1.7331189,1.8033453,-1.423607,-1.6409491,1.8014299,1.6857604,1.8573366
2016-07-18 01:30:00,1.7881867,1.8457762,-1.4386771,-1.6382949,1.8552178,1.7298445,1.9049197
2016-07-18 02:00:00,1.8730718,1.9405335,-1.423334,-1.6598603,1.9321414,1.8356532,2.0111804
2016-07-18 02:30:00,1.9001292,1.9924754,-1.42337,-1.6146139,1.9820029,1.8783733,2.0683906
2016-07-18 03:00:00,1.9032327,1.9778479,-1.4395561,-1.6135671,1.9826528,1.8626512,2.0523775
2016-07-18 03:30:00,1.9607862,2.023328,-1.4488745,-1.6300848,2.0309756,1.9150866,2.1021671
2016-07-18 04:00:00,1.9667279,1.9910852,-1.4661047,-1.9554114,2.0084534,1.8963703,2.0668688
2016-07-18 04:30:00,1.817957,1.8249565,-1.4587204,-2.5619678,1.845065,1.7700716,1.8815719
2016-07-18 05:00:00,1.6565529,1.5935382,-1.479467,-2.7764852,1.6327428,1.5777358,1.6220578
2016-07-18 05:30:00,1.6192907,1.4672323,-1.5216483,-2.6177,1.5330983,1.4956857,1.4804176
2016-07-18 06:00:00,1.8152167,1.6339272,-1.5182524,-2.424562,1.6915778,1.8413271,1.6673504
2016-07-18 06:30:00,1.690554,1.4131168,-1.52844,-2.231424,1.4846951,1.7144047,1.4197322
2016-07-18 07:00:00,1.6359164,1.3163062,-1.5590032,-2.1705914,1.4079603,1.6171867,1.3111681
2016-07-18 07:30:00,1.3689104,1.0342206,-1.58423,-2.2010674,1.150205,1.2832752,0.99225223
2016-07-18 08:00:00,1.5590104,1.2427319,-1.5976518,-2.2443962,1.3578988,1.5140413,1.2286619
2016-07-18 08:30:00,-0.66100776,-1.0271089,-1.6236798,-2.2496812,-0.845517,-0.9363748,-1.1961267
2016-07-18 09:00:00,0.31861222,-0.045238845,-1.6606485,-2.0724902,0.21568596,0.15078044,-0.17527461
2016-07-18 09:30:00,-1.6195621,-1.9835029,-1.698248,-2.175908,-1.8307914,-1.9625272,-2.0914106
2016-07-18 10:00:00,-1.9907502,-2.5159464,-1.7835951,-2.1291635,-2.3954043,-2.5263808,-2.5643933
2016-07-18 10:30:00,-1.7038459,-2.067947,-1.7888243,-2.1783707,-1.9041283,-2.0528915,-2.1779034
2016-07-18 11:00:00,-1.8183739,-2.2423072,-1.9479598,-2.0979352,-2.0733109,-2.2356346,-2.3316033
2016-07-18 11:30:00,-2.2750945,-2.901383,-1.8821442,-2.1140456,-2.8022287,-2.9010744,-2.8750465
2016-07-18 12:00:00,-2.310408,-2.9955683,-2.0090168,-1.9796333,-2.8992233,-2.9276664,-2.9476495
2016-07-18 12:30:00,-1.8188444,-2.197412,-2.093271,-2.0782824,-1.9949917,-2.1785438,-2.2921886
2016-07-18 13:00:00,-2.8928435,-3.4119549,-2.2688093,-2.030756,-3.3769867,-3.3493001,-3.3607764
2016-07-18 13:30:00,-4.094383,-4.21679,-2.3354657,-2.087,-4.2879124,-4.2869787,-3.957269
2016-07-18 14:00:00,-4.636111,-4.5435734,-2.3040183,-1.9474565,-4.64648,-4.754831,-4.252783
2016-07-18 14:30:00,-1.743343,-2.0791707,-2.1562314,-2.259111,-1.8510066,-2.070721,-2.1883817
2016-07-18 15:00:00,-0.39887238,-0.6394683,-1.642829,-2.7520945,-0.439592,-0.6694834,-0.8127967
2016-07-18 15:30:00,-2.0370882,-2.1164963,-1.4726101,-1.8342886,-2.0087905,-2.0573518,-2.2211509
2016-07-18 16:00:00,-2.298335,-2.395525,-1.4381496,-1.6133747,-2.3484082,-2.1131542,-2.466117
2016-07-18 16:30:00,-4.3515096,-4.417887,-1.455204,-1.613376,-4.439001,-4.0686493,-4.1391234
2016-07-18 17:00:00,-3.1928508,-3.2117596,-1.4427209,-1.6135851,-3.1238942,-2.7798142,-3.175292
2016-07-18 17:30:00,-4.3031316,-4.3252063,-1.423262,-1.6163379,-4.3206763,-3.9707162,-4.0553107
2016-07-18 18:00:00,-4.729248,-4.866705,-1.4326458,-1.6137604,-4.9081535,-4.646728,-4.630861
2016-07-18 18:30:00,-4.2371016,-4.268312,-1.4484318,-1.6134367,-4.1869264,-3.905687,-4.0038605
2016-07-18 19:00:00,-4.5501513,-4.626373,-1.439907,-1.615619,-4.498369,-4.2986054,-4.338141
2016-07-18 19:30:00,-3.6807904,-3.6540082,-1.4284763,-1.6134155,-3.520951,-3.26857,-3.5496645
2016-07-18 20:00:00,-2.9631126,-2.9456742,-1.42554,-1.6134708,-2.72081,-2.5087304,-2.9089544
2016-07-18 20:30:00,-4.2188997,-4.2982464,-1.4258355,-1.6134801,-4.1384697,-3.938591,-4.0309305
2016-07-18 21:00:00,-2.9287713,-2.9151676,-1.4027165,-1.6134044,-2.6588855,-2.484586,-2.8855996
2016-07-18 21:30:00,-3.8054864,-3.836018,-1.4080924,-1.6133747,-3.6744244,-3.4327915,-3.6500893
2016-07-18 22:00:00,-1.2520088,-1.1747518,-1.3962655,-1.6133816,-1.2029942,-1.2586952,-1.3315414
2016-07-18 22:30:00,-0.19310021,-0.11407112,-1.4034144,-1.6133885,-0.22943866,-0.26286674,-0.24693823
2016-07-18 23:00:00,0.52659404,0.70324457,-1.4065455,-1.6133754,0.5475887,0.5371064,0.6314112
2016-07-18 23:30:00,1.1586343,1.3801953,-1.4124433,-1.6134658,1.2283725,1.2316824,1.3828138
2016-07-19 00:00:00,1.41123,1.6132165,-1.4296834,-1.6219479,1.4988409,1.4799539,1.6441249
2016-07-19 00:30:00,1.5223807,1.7313966,-1.4274011,-1.6265723,1.614658,1.6059543,1.7766529
2016-07-19 01:00:00,1.594608,1.8322259,-1.4152977,-1.6149099,1.6938015,1.7092777,1.8897237
2016-07-19 01:30:00,1.6545905,1.888362,-1.4186993,-1.6176283,1.7567497,1.7692677,1.9526745
2016-07-19 02:00:00,1.6879658,1.9269067,-1.4159579,-1.6196386,1.7903379,1.8104976,1.9958984
2016-07-19 02:30:00,1.765277,1.9819571,-1.4285077,-1.6318665,1.8614,1.871888,2.0568757
2016-07-19 03:00:00,1.7913936,1.9923538,-1.4377314,-1.6361963,1.8844315,1.8840233,2.0682578
2016-07-19 03:30:00,1.8077282,2.0015628,-1.4372221,-1.6551955,1.892661,1.8986179,2.0783398
2016-07-19 04:00:00,1.7723311,1.9690496,-1.439429,-1.6373793,1.8641809,1.859738,2.042745
2016-07-19 04:30:00,1.7668625,1.9508933,-1.4473134,-1.6364985,1.8576051,1.840335,2.0227976
2016-07-19 05:00:00,1.7830204,1.9698492,-1.4453644,-1.639026,1.8732811,1.8610235,2.0436203
2016-07-19 05:30:00,1.7453364,1.9430307,-1.4424281,-1.6218032,1.8431185,1.8281003,2.013981
2016-07-19 06:00:00,1.6900483,1.879753,-1.4443583,-1.6264498,1.7843729,1.7625412,1.9430205
2016-07-19 06:30:00,1.6512135,1.8378705,-1.4436417,-1.6314616,1.7426935,1.719668,1.8960532
2016-07-19 07:00:00,1.4937452,1.6567024,-1.4486276,-1.6485466,1.5737442,1.5329839,1.6928905
2016-07-19 07:30:00,1.4384438,1.6223308,-1.4392027,-1.6305152,1.5265507,1.4918698,1.6543463
2016-07-19 08:00:00,0.7335633,0.8689951,-1.444635,-1.6265554,0.77763903,0.7027966,0.8101746
2016-07-19 08:30:00,0.7479352,0.88368857,-1.4401898,-1.6454165,0.7828835,0.72222173,0.8260218
2016-07-19 09:00:00,0.12581241,0.18155992,-1.4366249,-1.6435337,0.113969095,0.03479398,0.06876875
2016-07-19 09:30:00,0.28353155,0.3818158,-1.4241253,-1.6458162,0.27857387,0.23132455,0.284747
2016-07-19 10:00:00,-0.5555558,-0.48772085,-1.4152097,-1.6298599,-0.5759536,-0.6417167,-0.65262425
2016-07-19 10:30:00,-1.3198172,-1.2579536,-1.4097208,-1.6320702,-1.2462033,-1.3255674,-1.4080006
2016-07-19 11:00:00,-1.7645528,-1.7185153,-1.4111354,-1.6236326,-1.6324518,-1.7256936,-1.8407495
2016-07-19 11:30:00,-1.4119239,-1.3537698,-1.4147947,-1.6233573,-1.3161472,-1.4106733,-1.4999653
2016-07-19 12:00:00,-1.2665448,-1.207764,-1.4180516,-1.6347265,-1.1882833,-1.2814988,-1.3610795
2016-07-19 12:30:00,-1.3750985,-1.3210257,-1.4259361,-1.6222302,-1.267308,-1.3826884,-1.4685376
2016-07-19 13:00:00,-2.5508332,-2.5427947,-1.426961,-1.7329386,-2.3935492,-2.3141558,-2.5848973
2016-07-19 13:30:00,-3.1373322,-3.1529708,-1.4045713,-1.660072,-2.907895,-2.7560372,-3.1101866
2016-07-19 14:00:00,-3.300887,-3.3051946,-1.3905671,-1.6425155,-3.0650177,-2.9129713,-3.263092
2016-07-19 14:30:00,-4.07052,-4.1655564,-1.3994408,-1.6363289,-3.9630556,-3.8105755,-3.9109375
2016-07-19 15:00:00,-2.4286313,-2.382474,-1.404433,-1.6255169,-2.2343948,-2.111621,-2.4546592
2016-07-19 15:30:00,-3.4639697,-3.4519315,-1.4109972,-1.6197419,-3.2682817,-3.0588222,-3.3976607
2016-07-19 16:00:00,-3.690197,-3.6695285,-1.4195983,-1.6345011,-3.5272253,-3.3063822,-3.558228
2016-07-19 16:30:00,-3.051384,-3.0814836,-1.392872,-1.6512009,-2.8062263,-2.666462,-3.0297992
2016-07-19 17:00:00,-3.1030097,-3.1503057,-1.3578041,-1.6638463,-2.8580654,-2.7565055,-3.1071897
2016-07-19 17:30:00,-2.93197,-2.948612,-1.3837348,-1.6187179,-2.6675332,-2.5159166,-2.9112034
2016-07-19 18:00:00,-2.392668,-2.3454094,-1.3915195,-1.6142744,-2.1888206,-2.0856338,-2.4221191
2016-07-19 18:30:00,-1.1919183,-1.1022857,-1.3495035,-1.6155555,-1.1817528,-1.1955119,-1.2667018
2016-07-19 19:00:00,-0.3638004,-0.25887132,-1.3564987,-1.6139885,-0.42276835,-0.41271782,-0.40572798
2016-07-19 19:30:00,0.13245785,0.3171178,-1.3219099,-1.6148663,0.108048804,0.1597408,0.21496952
2016-07-19 20:00:00,0.055666335,0.26142514,-1.2555058,-1.619771,0.015888577,0.10656763,0.15490437
2016-07-19 20:30:00,-0.14048696,0.03581143,-1.2561381,-1.622075,-0.19645643,-0.11354362,-0.08842241
2016-07-19 21:00:00,-1.2958506,-1.1967599,-1.2432283,-1.6175513,-1.3238631,-1.2765913,-1.3512334
2016-07-19 21:30:00,-0.1026442,0.08581603,-1.2499993,-1.613863,-0.15297425,-0.066820495,-0.03449165
2016-07-19 22:00:00,0.8195647,1.1530372,-1.1921403,-1.6186445,0.8328761,0.9932591,1.1280276
2016-07-19 22:30:00,0.45687497,0.7600509,-1.1835749,-1.6133748,0.44307315,0.5926825,0.6926776
2016-07-19 23:00:00,-0.1418792,0.075625785,-1.1807197,-1.6162915,-0.20394921,-0.07614004,-0.04548227
2016-07-19 23:30:00,0.6297287,0.9574081,-1.1804138,-1.6134088,0.6290616,0.78763735,0.9069725
2016-07-20 00:00:00,0.82581675,1.1774374,-1.159387,-1.6133748,0.8381442,1.0176076,1.1554404
2016-07-20 00:30:00,1.3101,1.7030209,-1.1334046,-1.6133777,1.3573643,1.5724658,1.7448324
2016-07-20 01:00:00,1.4257549,1.8386832,-1.1057498,-1.6136436,1.478875,1.7157553,1.8969649
2016-07-20 01:30:00,1.534527,1.9770023,-1.0577211,-1.6133795,1.5909244,1.861708,2.0514512
2016-07-20 02:00:00,1.5732592,1.9898151,-1.1057906,-1.6264316,1.6326629,1.8787287,2.0654783
2016-07-20 02:30:00,1.5902296,2.005367,-1.1171298,-1.6190119,1.6552562,1.8931602,2.0825043
2016-07-20 03:00:00,1.5710522,2.0221796,-1.0393254,-1.619136,1.6259044,1.9109424,2.1009102
2016-07-20 03:30:00,1.527937,1.9851481,-1.026069,-1.6133748,1.5803128,1.8703066,2.0603695
2016-07-20 04:00:00,1.4794785,1.9402808,-1.0123436,-1.6135682,1.5264693,1.8229917,2.0108976
2016-07-20 04:30:00,1.4418334,1.8987721,-1.014852,-1.6146101,1.485736,1.77945,1.9643489
2016-07-20 05:00:00,1.3845507,1.8716487,-0.945552,-1.6134765,1.4167608,1.7505122,1.9339327
2016-07-20 05:30:00,1.3308679,1.826296,-0.92150694,-1.6133765,1.3562616,1.7026068,1.8830739
2016-07-20 06:00:00,1.0562054,1.5493275,-0.8920372,-1.6133962,1.0568749,1.4102172,1.5724801
2016-07-20 06:30:00,1.0971862,1.5732669,-0.9328259,-1.6133773,1.1055857,1.4354845,1.5993253
2016-07-20 07:00:00,0.81745374,1.2872277,-0.911106,-1.613384,0.8015982,1.1335152,1.2785598
2016-07-20 07:30:00,-0.010831588,0.37518013,-0.89116013,-1.6135137,-0.09440672,0.21618354,0.2775904
2016-07-20 08:00:00,-0.48166645,-0.16308391,-0.877965,-1.6145996,-0.61286426,-0.3133192,-0.30068636
2016-07-20 08:30:00,-0.28510022,0.05429662,-0.896218,-1.6133825,-0.39393508,-0.09778618,-0.06848573
2016-07-20 09:00:00,-0.652406,-0.3564489,-0.8901201,-1.6133751,-0.79866546,-0.5139718,-0.5127325
2016-07-20 09:30:00,-1.8344581,-1.7603844,-0.8966667,-1.6133748,-1.865591,-1.7646097,-1.8810542
2016-07-20 10:00:00,-1.4719083,-1.3419605,-0.87074536,-1.6133794,-1.6574978,-1.4031432,-1.4886308
2016-07-20 10:30:00,-1.9607869,-1.9650658,-0.883288,-1.6133764,-1.9680747,-1.8839463,-2.073423
2016-07-20 11:00:00,-3.1557014,-3.3749573,-0.86837965,-1.6133871,-2.7845418,-2.965337,-3.3267872
2016-07-20 11:30:00,-3.1421854,-3.3448575,-0.8950759,-1.6133748,-2.7765963,-2.9310744,-3.299293
