,val_loss,loss
0,0.7191469142161517,0.9533139202329848
1,0.564838516284745,0.6811594035890367
2,0.49077127772973356,0.5350565314292908
3,0.44484282869741737,0.4585502545038859
4,0.40121037931556247,0.4071527189678616
5,0.36240555423189447,0.36657074093818665
6,0.3331656156783085,0.3355209463172489
7,0.3094677837246443,0.308046367433336
8,0.28683150978202365,0.28629353311326766
9,0.26867185550856876,0.2673342658413781
10,0.2536467572607367,0.25067950619591606
11,0.2376604584821192,0.2363844414552053
12,0.22378640832654034,0.22402221130000222
13,0.21314034625828504,0.21312989956802791
14,0.2013705990228995,0.2033939841720793
15,0.19374961563315524,0.1947137580977546
16,0.1852496848163377,0.18715803490744698
17,0.17762414998267276,0.18025819626119402
18,0.17093309154548494,0.1740984188185798
19,0.16580915641024768,0.16814408037397596
20,0.16057726503368394,0.1631259173154831
21,0.15349513375426668,0.1581089264816708
22,0.1481707584098041,0.1535534660021464
23,0.14672281696976894,0.14959077454275554
24,0.13925412047906702,0.1452915287680096
25,0.13610451214342004,0.14147716263930002
26,0.13261676089934618,0.1379955071541998
27,0.1285599884521439,0.1345392796728346
28,0.1262604035585525,0.13121815605296028
29,0.12316490389198896,0.12823353790574604
30,0.11876364527233094,0.1255565732717514
31,0.1180151164294239,0.12305575195286009
32,0.11473244743280676,0.12083429677618875
33,0.11308494352724448,0.11877003643247816
34,0.11006301291197895,0.11661933693620893
35,0.11016772087826672,0.11498759107457267
36,0.10677611994078434,0.11319218162033293
37,0.10581699726116135,0.1113398207558526
38,0.10440713832102924,0.10971918536557092
39,0.1021017009518536,0.1085616076985995
40,0.10098656103667986,0.10669585648510191
41,0.10005265361521823,0.1055503860116005
42,0.09848831463382539,0.10403826004929012
43,0.09767116469690999,0.10282163239187664
44,0.09561560448422375,0.10181052403317557
45,0.09563222652175037,0.10050058530436622
46,0.09319074457860088,0.09940944115320842
47,0.09322591672143138,0.09824833439456092
48,0.09230625635361767,0.09724604586760204
49,0.09002705476436007,0.09605650272634295
50,0.08967149762280908,0.09498350073893864
51,0.08969659040648624,0.09413056903415257
52,0.08729415425503871,0.09314452277289496
53,0.08788482102739859,0.09218955950604545
54,0.08659589759619588,0.09115598930252923
55,0.08391142054739226,0.09084439360433155
56,0.0865959972736845,0.08960784723361333
57,0.08303327989055816,0.08841609706481297
58,0.08306192856029686,0.08763213786813948
59,0.08201824398748428,0.08678910881280899
60,0.08168381131977674,0.08590407090054618
61,0.08064902478836447,0.08510754174656338
62,0.0802034977600869,0.08466374625762303
63,0.08028892786854291,0.08373312238189909
64,0.07842883102566123,0.08315585719214545
65,0.07844754646855047,0.08246150778399573
66,0.07754426618733729,0.08190367619196574
67,0.07748556971193785,0.08108824657069312
68,0.07663671550641497,0.08054209666119681
69,0.07575956432230443,0.08026176939407985
70,0.07561672814338806,0.07977279855145349
71,0.07538391976242521,0.07926093952523337
72,0.0743223258342401,0.07849410672982533
73,0.07419577463570819,0.07807940906948513
74,0.07328026925781334,0.07775758041275872
75,0.07284915420519879,0.07737014194329579
76,0.07294172562094799,0.07624850670496623
77,0.07216193010488829,0.07619788414902157
78,0.0723884944243735,0.07535094519456227
79,0.07096148703796455,0.07478675163454479
80,0.07128945537712944,0.07448398735788134
81,0.07026605916569433,0.07397377408213085
82,0.0702440665507934,0.07368843174642986
83,0.07029275474439105,0.07341934574974908
84,0.0693716606889588,0.07300007508860694
85,0.06977244433891251,0.0725906752049923
86,0.06933108822579878,0.0720662958920002
87,0.06867418963595691,0.07219627830717298
88,0.06873315817628249,0.07145110559132364
89,0.0682352410102508,0.07093222190936406
90,0.06797786450302934,0.07076858563555612
91,0.06743865218236152,0.07054812957843144
92,0.06763060574987495,0.06996846612956789
93,0.06625530479913688,0.06959932173291843
94,0.06725059612932432,0.06964019561807315
95,0.06660283770991036,0.069688704278734
96,0.06722369928105894,0.06880121595329708
97,0.06559829323355895,0.06857430603769091
98,0.06653760597703466,0.06824543120132552
99,0.06530472867754826,0.06796510641773541
100,0.06583649651759649,0.06769645338257153
101,0.06520530621547148,0.067580323252413
102,0.0654949847445545,0.06759117419521014
103,0.06475292729488406,0.06698013800713751
104,0.06521743243612141,0.06692199243439569
105,0.06471994655778208,0.06671093900998433
106,0.06443910809805194,0.06648806358377139
107,0.06415659658224934,0.06611064655913247
108,0.06373203827802879,0.06588194602065617
109,0.06434780050558873,0.0654115875562032
110,0.06277970889531284,0.06521968584921625
111,0.06348926164358261,0.06533259236150318
112,0.06277173877029542,0.06514237407180998
113,0.062854631681485,0.0649269964132044
114,0.0629171552025227,0.06484336281816165
115,0.06243793137252806,0.06421608312262429
116,0.06275372584146333,0.06417122193508679
117,0.0615027741310131,0.06358584678835338
118,0.06250367886516678,0.06349068424767917
119,0.06147052472331135,0.06323408583799998
120,0.061149881306694326,0.0632688846025202
121,0.06162951295950498,0.06301070791151789
122,0.0608660311278594,0.06265291281872326
123,0.060372044618029995,0.06240265899234348
124,0.0614712599561034,0.062345779604381986
125,0.06037381367082615,0.0620636066628827
126,0.060347819151690754,0.061858945008781224
127,0.059852887983934816,0.0615683649149206
128,0.06007243624602656,0.06151935706535975
129,0.05969079644734641,0.06106380414631632
130,0.060084435658388405,0.061351566265026726
131,0.059421801472090155,0.061081945482227534
132,0.05942107587162242,0.06048350201712714
133,0.059240959718289125,0.060371412999100156
134,0.05946352766210814,0.06020210807522138
135,0.05889806133579923,0.059946589171886444
136,0.05876973766343765,0.05987014704280429
137,0.05919211656894104,0.05963059514760971
138,0.058190281484350265,0.05966918874118063
139,0.05889849328395143,0.05946366199188762
140,0.05829318779042043,0.059374157753255635
141,0.058416715478042204,0.05900169246726566
142,0.058497228856343196,0.058874251113997564
143,0.05829822467973983,0.05877289755476846
144,0.05830570854305984,0.058278198457426496
145,0.05771386641192721,0.058326671520868935
146,0.05716647954279208,0.05811575510435634
147,0.05736946744985315,0.057953873442278966
148,0.05757418772821645,0.057929367240932256
149,0.05715250514032119,0.05792567630608877
150,0.057778649811310125,0.057545635021395154
151,0.05673386313139917,0.0575570629702674
152,0.05699563836790176,0.05725750823815664
153,0.05688599717480491,0.05705524111787478
154,0.05669929381771629,0.05682211576236619
155,0.056802525975374114,0.05682995625668102
156,0.05655379702459531,0.05671463575628069
157,0.05616227382296823,0.05660151979989476
158,0.05645641230373269,0.05651138143406974
159,0.056820208399716125,0.05652326676580641
160,0.05554849253707673,0.05615490468011962
161,0.0564013617372964,0.05596406136949857
162,0.055322414746441215,0.05614045966002676
163,0.055688903626217784,0.05600874374310175
164,0.05579599973363468,0.055774053351746664
165,0.055679391616903454,0.05555894391404258
166,0.05528032748525836,0.05528106995754772
167,0.05528085397563845,0.05522435572412279
168,0.05545924536408894,0.055132492962810725
169,0.05631891390182583,0.055085208266973495
170,0.054183251127986554,0.05508971007333861
171,0.055894724245505976,0.05486986206637488
172,0.054542381516787634,0.05470847090085348
173,0.05481224661448087,0.05470843944284651
174,0.05405654059908542,0.05434546288516787
175,0.05488174625364433,0.05426967847678396
176,0.05394247780550286,0.054110073381000094
177,0.05458348451100616,0.05403095525172022
178,0.05395504837462389,0.05384953237242169
179,0.054134393006978754,0.053979908012681536
180,0.0537743300822864,0.05400365756617652
181,0.05454799057952911,0.05392627500825458
182,0.054289258459946546,0.0537996966805723
183,0.053269446860865294,0.05347665606273545
184,0.05423411885016705,0.05319432748688592
185,0.053573066198018444,0.05299724514285723
186,0.05340669388730687,0.05298314823044671
187,0.05360185979787572,0.053017678360144295
188,0.05277102762662557,0.0527019128203392
189,0.05430545626705386,0.052545310308535896
190,0.0520498008649069,0.052551574591133327
191,0.054289316357785014,0.05237306447492705
192,0.05159725803896725,0.052342032806740865
193,0.05409698991245958,0.05224243924021721
194,0.05237888446842057,0.052198636449045606
195,0.053306578803228664,0.05193629778093762
196,0.0510076156175469,0.0517696307765113
197,0.05332329382459481,0.05149304245909055
198,0.05110459874543655,0.05154864407247967
199,0.053645103071552826,0.050991642806265086
200,0.0511356236791587,0.05141208155287637
201,0.052394691387198836,0.05099015600151486
202,0.05093776079198991,0.05065067816111776
203,0.05204178127219002,0.050917589830027685
204,0.05162242742114333,0.05107553634378645
205,0.05158146824019839,0.05041991546750069
206,0.051344955325186015,0.05027762469318178
207,0.05043922391426991,0.05030101868841383
208,0.05095606628226569,0.050099604659610324
209,0.0514638073504921,0.05026997625827789
210,0.05155167405111381,0.050251048472192555
211,0.050556628189357626,0.0502834998899036
212,0.05120216451021305,0.05017442338996463
213,0.05085517242699268,0.04986363732152515
214,0.05115321051492634,0.05010071810748842
215,0.049994948449956465,0.04960609765516387
216,0.049961771140713616,0.049372668067614235
217,0.050102272497645886,0.049237644092904195
218,0.04979803496266741,0.049008762256966695
219,0.05023849210831748,0.04905891211496459
220,0.0495927579686105,0.04877105603615443
221,0.050216755098793135,0.048822886413998075
222,0.04984778642980939,0.04876747686001989
223,0.04958264448075181,0.04878339502546522
224,0.04884080642990145,0.04878524111376868
225,0.049437145401994544,0.04845291541682349
226,0.050687203250558255,0.048670932236644954
227,0.049698011333723945,0.048690358797709145
228,0.04876368372623189,0.04846160444948408
229,0.04914367762190175,0.04799672547313902
230,0.04878280722940585,0.04795396659109327
231,0.04807883025373358,0.04792789618174235
232,0.050587170041236744,0.04792667138907644
233,0.04760889416612477,0.04793222455514802
234,0.04951272464813702,0.048201250947184034
235,0.047929487736576584,0.04840061648024453
236,0.049702953896021466,0.04783976533346706
237,0.047384060986072896,0.04786794591281149
238,0.04941459297688596,0.04734353183044328
239,0.04898746307212043,0.04767787870433596
240,0.04684731367218542,0.04765663420160612
241,0.04956866946976736,0.04718727618455887
242,0.04740885557213509,0.04736153160532316
243,0.04729418764521639,0.046928682261043124
244,0.047286041819330944,0.04692383069131109
245,0.047978262888245374,0.04682921783791648
246,0.0478161174388402,0.046690016984939575
247,0.04712504674624874,0.046830071757237114
248,0.04793395775099437,0.04635567135281033
249,0.04709252309558757,0.046794629759258695
250,0.04825377270980066,0.046433875958124794
