,val_loss,loss
0,1.0696615626728987,0.9884909528435033
1,0.9357575303815966,0.8550122051548387
2,0.8300991075876378,0.7536796390253667
3,0.7535002032896103,0.6841161076205405
4,0.6881739268244444,0.6303542480608304
5,0.641709439880863,0.5895834437798714
6,0.6026973490002034,0.5602273624942063
7,0.5725336165367803,0.5349102831105419
8,0.5473867130430439,0.5120071281583084
9,0.5303582762238346,0.4944479004368291
10,0.5111875190765043,0.4813588511708425
11,0.49539545244431193,0.4681223490930915
12,0.47966959261441533,0.457298978217398
13,0.4664577082553996,0.44731988880799084
14,0.4588853299995012,0.4381657104482099
15,0.4543202327965181,0.42916521173606303
16,0.4467071232539189,0.4237239303642671
17,0.43741936264913295,0.4178907870405652
18,0.43095526853694194,0.41384488999927665
19,0.4253377630552159,0.41014065518870174
20,0.4250371254320386,0.40508455260852494
21,0.421631286604495,0.4016556654057146
22,0.41511483150946943,0.39831220069624307
23,0.41357051977251147,0.39519490568526877
24,0.41392160810624495,0.39153186291750464
25,0.4128726883025109,0.3899023721181119
26,0.4111353132543685,0.3876797006227738
27,0.41184296251475055,0.38740210235118866
28,0.41194466633509985,0.3850336598576544
29,0.40947332393519487,0.38123940248751675
30,0.40416580382027206,0.37927757861415823
31,0.39925506371486036,0.3778367927153457
32,0.3968957226864899,0.37555739769057933
33,0.3979580060024805,0.373115887206011
34,0.39848678323286996,0.370905483916549
35,0.39838667430832414,0.36931932964513264
36,0.3940221327769605,0.3678625898569696
37,0.39411109799071203,0.36649274582250835
38,0.3945276463710809,0.36468499054020986
39,0.39359227275546593,0.36261495414002154
40,0.39600901645195635,0.3609687858727486
41,0.39516080444372154,0.3601733472182485
42,0.3893768591216848,0.35798480833535135
43,0.3853306530774394,0.35766270771433506
44,0.38937238518950307,0.3563220257987761
45,0.3991227559273756,0.3574164442518366
46,0.3936154551898377,0.3588928641233861
47,0.39041715445397773,0.35414699463985533
48,0.39027913122237484,0.3528364856841702
49,0.39067807322061515,0.3508766886209399
50,0.3901478359593621,0.35008780937773215
51,0.38711633750155,0.349317845645425
52,0.38606054005743584,0.34847986353469335
53,0.3855493170551107,0.3473714759891225
