datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,BestModel: PPFD_Avg+Sedge
2016-07-12 16:00:00,7.119655,9.55578,9.419865,5.6792088,6.221465,6.12785,6.5428786
2016-07-12 16:30:00,8.081854,10.761631,9.506937,5.6792088,7.0142937,6.2761607,7.904153
2016-07-12 17:00:00,7.846227,10.362272,9.639068,5.679222,6.728001,6.4689937,7.437798
2016-07-12 17:30:00,7.916239,10.454548,9.634196,5.679215,6.794141,6.462958,7.546417
2016-07-12 18:00:00,8.4454775,11.001358,9.827608,5.67981,7.1877637,6.6000338,8.17667
2016-07-12 18:30:00,7.8754525,10.251636,9.922335,5.6792088,6.6486425,6.600605,7.3116846
2016-07-12 19:00:00,6.4275565,8.82264,9.744938,5.6792088,5.6415663,6.5802255,5.845664
2016-07-12 19:30:00,6.0009613,8.5318575,9.764457,5.6792088,5.1724257,6.589118,5.6679225
2016-07-12 20:00:00,6.780693,9.121199,10.013616,5.6795034,5.9421167,6.5922647,6.108626
2016-07-12 20:30:00,6.0786257,8.634156,9.944724,5.679456,5.343707,6.599495,5.709114
2016-07-12 21:00:00,5.398786,8.155411,9.884444,5.6800146,4.846769,6.605918,5.8460293
2016-07-12 21:30:00,5.5560412,7.767419,9.822441,5.995096,5.533546,7.409581,6.1680045
2016-07-12 22:00:00,5.387374,7.0970745,9.63724,6.101917,5.7987614,7.7284336,6.315719
2016-07-12 22:30:00,5.1172957,6.897247,9.517288,5.9931993,5.703456,7.424468,6.2855067
2016-07-12 23:00:00,5.5392323,6.5884876,9.201119,6.1450543,5.9619637,7.6125164,6.110458
2016-07-12 23:30:00,5.611763,6.5326586,9.078994,6.220767,6.0181465,7.6778936,6.0802054
2016-07-13 00:00:00,5.5612807,6.412589,8.962122,6.212945,5.8892875,7.465137,5.9532824
2016-07-13 00:30:00,5.531804,6.4062223,8.969163,6.03277,5.6215672,6.8036876,5.85961
2016-07-13 01:00:00,5.4089537,6.3598123,8.940216,5.7183347,5.105622,5.725832,5.7443233
2016-07-13 01:30:00,5.447387,6.3369465,8.84173,5.69577,5.050903,5.581139,5.714311
2016-07-13 02:00:00,5.421033,6.321439,8.8741865,5.681444,5.015199,5.5573626,5.6939173
2016-07-13 02:30:00,5.4428596,6.317883,8.991828,6.0180726,5.513458,6.7773204,5.753395
2016-07-13 03:00:00,5.4643965,6.3206077,8.875038,5.7982936,5.186848,5.930111,5.704403
2016-07-13 03:30:00,5.667205,6.3185635,9.029322,9.236518,7.0779986,10.196527,6.624427
2016-07-13 04:00:00,7.2423997,6.3222904,9.240285,11.445621,8.768177,11.758963,7.3423843
2016-07-13 04:30:00,5.410334,6.3311396,9.1673565,6.3713346,6.044965,8.276383,5.9849453
2016-07-13 05:00:00,5.402647,6.3502746,9.199769,6.122076,5.6999207,7.5279484,5.839831
2016-07-13 05:30:00,5.7883534,6.3728323,9.173434,9.342797,7.224361,10.353924,6.71698
2016-07-13 06:00:00,6.1945176,6.4080615,9.17681,9.952332,7.6332445,11.112773,6.9122267
2016-07-13 06:30:00,5.9325304,6.5017147,9.381504,8.634039,7.1741037,10.008017,6.7386713
2016-07-13 07:00:00,8.214598,6.599038,9.508155,11.574669,9.371045,12.209871,8.227053
2016-07-13 07:30:00,11.846013,6.711092,9.584267,14.938404,12.560527,13.228437,12.645377
2016-07-13 08:00:00,14.647761,7.237037,9.88674,15.626239,14.412377,13.868641,14.466705
2016-07-13 08:30:00,15.152464,8.231643,9.897074,14.662568,14.532854,13.605209,14.55993
2016-07-13 09:00:00,17.285168,8.676219,10.234129,15.833748,16.297558,14.448962,16.470907
2016-07-13 09:30:00,17.159895,8.444829,10.499633,15.859003,15.885391,14.859553,16.099855
2016-07-13 10:00:00,18.881407,9.155111,10.89138,15.85458,17.294046,15.462872,17.373447
2016-07-13 10:30:00,19.557455,9.552221,11.194814,15.574735,17.902401,15.870072,17.867079
2016-07-13 11:00:00,19.99362,10.109805,11.360117,15.29489,18.817842,16.094042,18.611782
2016-07-13 11:30:00,21.044716,10.607902,11.57637,15.623837,20.044518,16.521286,19.819126
2016-07-13 12:00:00,21.403221,10.799009,11.856027,15.636688,20.408329,16.959093,20.14726
2016-07-13 12:30:00,20.089962,11.495989,11.901316,14.022557,19.70206,16.530783,18.632359
2016-07-13 13:00:00,21.126818,11.31987,12.047372,14.90133,20.441809,17.0284,19.85207
2016-07-13 13:30:00,22.582989,11.591542,12.336653,15.729066,21.723364,17.714815,21.273746
2016-07-13 14:00:00,22.119204,11.874455,12.5246,15.037307,21.398487,17.754135,20.530167
2016-07-13 14:30:00,23.137583,12.13114,12.744816,15.552392,22.323463,18.23587,21.534672
2016-07-13 15:00:00,22.913937,12.153623,12.992772,15.231352,21.99461,18.476063,21.024958
2016-07-13 15:30:00,23.227081,12.02528,13.207327,15.489929,22.101694,18.864178,21.358658
2016-07-13 16:00:00,23.265743,11.966263,13.425277,15.4959135,22.02107,19.092182,21.314375
2016-07-13 16:30:00,22.966858,11.735809,13.589449,15.462366,21.646019,19.167328,21.050253
2016-07-13 17:00:00,22.74492,11.474442,13.686819,15.576824,21.393736,19.32385,20.948524
2016-07-13 17:30:00,20.325,11.191528,13.897411,14.154059,19.458267,17.46379,18.652847
2016-07-13 18:00:00,13.966123,10.841165,14.032712,10.499743,13.413436,12.151325,12.610875
2016-07-13 18:30:00,10.085301,10.471129,13.971005,6.5672164,9.328834,8.300179,9.396281
2016-07-13 19:00:00,7.2744875,9.723561,13.936473,5.8604617,6.7600374,6.3044195,7.096843
2016-07-13 19:30:00,6.7775817,9.254974,14.204808,5.972516,6.741185,6.6017385,6.799533
2016-07-13 20:00:00,5.2437606,8.635749,14.225187,5.6792088,5.3455667,5.7180586,5.7098417
2016-07-13 20:30:00,4.9802346,8.414946,14.0423355,5.6792088,5.04425,5.744732,5.7083087
2016-07-13 21:00:00,4.3256273,7.766237,13.572465,5.6792088,4.812157,5.813274,6.0197725
2016-07-13 21:30:00,4.6804223,8.067896,13.396405,5.6792088,4.8337097,5.8389564,5.886906
2016-07-13 22:00:00,3.6976938,6.9706526,13.200533,5.6792088,4.908189,5.8675294,6.123411
2016-07-13 22:30:00,3.362197,6.7290654,12.5398855,5.6792088,5.112547,5.965731,6.149318
2016-07-13 23:00:00,3.3113046,6.6041317,11.988496,5.6792097,5.210866,6.056995,6.0824475
2016-07-13 23:30:00,3.8095264,6.613712,11.571841,5.868437,5.5349092,6.6793523,6.0917687
2016-07-14 00:00:00,3.876515,6.5553403,11.475037,5.955814,5.6496677,6.9509077,6.014711
2016-07-14 00:30:00,4.10258,6.427517,11.16198,6.1424184,5.8030562,7.549083,5.9322343
2016-07-14 01:00:00,4.6327214,6.365305,10.810427,6.4099617,6.138439,8.331332,6.0535393
2016-07-14 01:30:00,5.1212406,6.340526,10.506992,6.888771,6.4706597,9.158626,6.2903433
2016-07-14 02:00:00,5.477284,6.3264346,10.358672,8.301309,6.803368,9.960261,6.5077124
2016-07-14 02:30:00,5.8236227,6.3238535,10.295835,9.366504,7.155748,10.695201,6.6649923
2016-07-14 03:00:00,6.141702,6.324585,10.192802,9.837897,7.421483,11.307549,6.797297
