,Key,Level,MAE,Model,R2
1864,6_7,6,0.28755735023694873,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.3475537564525749
1865,6_7,6,0.28978732287909353,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.4105796307956834
1866,6_7,6,0.2884516810544305,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.40376734048857454
1867,6_7,6,0.29037554728196663,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.37217111578576456
1868,6_7,6,0.2838730932260007,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.3297425205665949
1869,6_7,6,0.28747662493070814,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.3656891065769784
1870,6_7,6,0.29518127209404754,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.27409963812093185
1871,6_7,6,0.3036796392357963,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.11896975385022102
1872,6_7,6,0.29927157344219424,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.21002274799376497
1873,6_7,6,0.2985317355293466,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.19085856924789701
1874,6_7,6,0.29435140063543136,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.16152875527189248
1875,6_7,6,0.29043525587774727,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.22469219935064888
1876,6_7,6,0.2997144318638722,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.18459538361579275
1877,6_7,6,0.3058281861663406,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.02984516471493437
1878,6_7,6,0.2940537564115922,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.3099949938291119
1879,6_7,6,0.31097762828418,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.05838950973975332
1880,6_7,6,0.45584612017825016,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,-8.845653075913697
1881,6_7,6,0.31064779871575215,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,-0.024369877745987978
1882,6_7,6,0.30114664212940284,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.28541688057607295
1883,6_7,6,0.28537022316595345,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.47090417698125775
1884,6_7,6,0.32774975660524264,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,-0.2676390785630789
1885,6_7,6,0.30040486935847116,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.19291488682667168
1886,6_7,6,0.3058213273939051,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.17683203374141532
1887,6_7,6,0.30733063872521316,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.09544405491621133
1888,6_7,6,0.2876719254212037,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.39292007098047643
1889,6_7,6,0.2923775029383856,wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,0.38500570847964644
1890,7_0,7,0.2863347187528223,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.45853013172487445
1891,7_0,7,0.28584485827183803,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.37356510715569224
