,Model,Size,Nodes,MSE,RMSE,SE,r2,Performance,K,Thresh,Remove
8_43,AirTemp_Avg+Net_SW_Wm2_Avg+Net_LW_Wm2_Avg+SoilMoist(4)+Daytime+DSSM+NDVI+WindSpd,8,43,45.82648189115444,6.769525972411542,0.6689005668349515,0.715816240889928,0,30,46.495382457989386,N/A
