,Model,Size,Nodes,MSE,RMSE,SE,r2,Performance,K,Thresh,Remove
8_75,AirTemp_Avg+Net_SW_Wm2_Avg+Net_LW_Wm2_Avg+SoilMoist(4)+Daytime+DSSM+NDVI+WindSpd,8,75,0.1173451197316619,0.34255673943401244,0.001760613843202355,0.9473249002110908,0,30,0.11910573357486424,N/A
