,MSE,Model,Number,Performance,SE,Size,T,T2
47,0.028263675643748654,wind_speed+PPFD_Avg+VPD+VWC,2,2,0.0041208758983633095,4,0.45955163835068946,-4.640931553583286
48,0.027801294665574815,air_pressure+PPFD_Avg+AirTC_Avg+VPD,3,2,0.0036590877792880504,4,0.0,-5.523363547929532
49,0.029751722763326154,air_pressure+PPFD_Avg+AirTC_Avg+Temp,4,0,0.004134338492983293,4,1.9349561858301112,-3.048301226885796
50,0.029139535822115842,air_pressure+PPFD_Avg+AirTC_Avg+VWC,5,2,0.004085202220302965,4,1.3365092592485892,-3.728012286111265
51,0.029507666573776858,air_pressure+PPFD_Avg+AirTC_Avg+Sedge,6,0,0.004096442365148847,4,1.7015643100698061,-3.327545058164632
52,0.03322675841172221,air_pressure+PPFD_Avg+AirTC_Avg+Shrub,7,0,0.004315974606003125,4,5.251823935435275,0.6302415938192721
53,0.03271325886425005,air_pressure+PPFD_Avg+AirTC_Avg+Grass,8,0,0.004342647348187837,4,4.737701902476511,0.0987628894316233
54,0.030634304999032108,air_pressure+PPFD_Avg+AirTC_Avg+Upland,9,0,0.003909384940530562,4,2.8978651453975157,-2.1853568646955615
55,0.029770571785338866,air_pressure+PPFD_Avg+VPD+VWC,10,0,0.002825307572599,4,2.3332008805361864,-3.737799865572805
56,0.03292259716561551,air_pressure+PPFD_Avg+VPD+Sedge,11,0,0.003766564209368652,4,5.34165675722633,0.3440826875395457
57,0.031691187066156,air_pressure+PPFD_Avg+Temp+Sedge,12,0,0.005494907332524571,4,3.2273049493636914,-0.8059998367259079
58,0.030745391193991955,air_pressure+PPFD_Avg+VWC+Sedge,13,0,0.0034833326478321477,4,3.191911294445606,-2.208533863886931
59,0.03407641581136112,air_pressure+PPFD_Avg+Sedge+Shrub,14,0,0.004597367164257966,4,5.849486372254373,1.4457186843978107
60,0.033807586228387324,air_pressure+PPFD_Avg+Sedge+Grass,15,0,0.004316261688256139,4,5.813837590259916,1.230892564480157
61,0.03394083627890998,air_pressure+PPFD_Avg+Sedge+Upland,16,0,0.0038225665516652026,4,6.354922834717033,1.478698801185607
62,0.02912943418180552,PPFD_Avg+AirTC_Avg+VPD+VWC,17,2,0.003444574404791488,4,1.4475684146979753,-4.1408896884846875
63,0.030256592997877082,PPFD_Avg+VPD+Temp+VWC,18,0,0.0044927560886074925,4,2.3209445878066837,-2.376489717159829
64,0.030699176192287264,PPFD_Avg+VPD+VWC+Sedge,19,0,0.0032028006911943925,4,3.26403309569494,-2.368459983953913
65,0.02813026726087611,PPFD_Avg+VPD+VWC+Shrub,20,2,0.0037525138543636435,4,0.34378646696857174,-5.069699501958334
66,0.029713452546927064,PPFD_Avg+VPD+VWC+Grass,21,0,0.00471993206018231,4,1.7536907861311601,-2.825090015052926
67,0.02939054585030221,PPFD_Avg+VPD+VWC+Upland,22,2,0.004045637464483558,4,1.5957509938884291,-3.4804544251090057
68,0.026439646026202912,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD,0,2,0.0036910339868039678,5,1.5290063371544973,-1.4349674360869749
69,0.027442790785325966,wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VWC,1,0,0.0042647898199336875,5,2.3917021032710686,-0.34943516627003557
