datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,Model: Sedge+VWC,Model: Sedge+Grass,Model: PPFD_Avg+Sedge+VWC,Model: AirTC_Avg+Sedge+VWC,Model: Sedge+VWC+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC,Model: PPFD_Avg+Sedge+VWC+Grass,BestModel: PPFD_Avg+Sedge+VWC
2016-07-10 16:30:00,8.63081,12.675814,15.108741,6.0370393,11.658444,7.0789204,8.868483,9.983425,5.507955,5.8239484,10.75433,0.5956021,5.5205317,7.8125014,9.293271,10.755152
2016-07-10 17:00:00,8.001784,12.471396,15.193131,6.0370393,11.658444,7.0789204,8.700858,10.034389,5.507955,5.8239484,10.724314,0.49329242,5.5205317,7.3166785,9.036139,10.725111
2016-07-10 17:30:00,2.6488643,9.608533,15.11916,6.0370393,11.658444,7.0789204,6.4274983,9.989718,5.507955,5.8239484,9.371033,0.5829721,5.5205317,3.8633556,6.697471,9.374813
2016-07-10 18:00:00,1.657241,8.122563,14.643379,6.0370393,11.658444,7.0789204,5.5178957,9.7019825,5.507955,5.8239484,8.525895,1.1534086,5.5205317,2.784706,6.3445835,8.531207
2016-07-10 18:30:00,5.5061693,11.090619,14.767516,6.0370393,11.658444,7.0789204,7.5685964,9.777061,5.507955,5.8239484,10.226632,1.009894,5.5205317,5.740442,7.633331,10.228295
2016-07-10 19:00:00,3.7216558,10.357933,15.099017,6.0370393,11.658444,7.0789204,6.9677815,9.977554,5.507955,5.8239484,9.856596,0.6073933,5.5205317,4.472194,7.1630096,9.859128
2016-07-10 19:30:00,3.2055454,9.529981,14.675974,6.0370393,11.658444,7.0789204,6.3749723,9.721696,5.507955,5.8239484,9.331987,1.1181561,5.5205317,4.175116,6.648673,9.335823
2016-07-10 20:00:00,3.1928344,8.838178,14.080249,6.0370393,11.658444,7.0789204,5.9874997,9.361398,5.507955,5.8239484,8.988114,1.7624475,5.5205317,4.007452,6.3908305,8.992453
2016-07-10 20:30:00,2.5406113,8.2018795,14.018527,6.0370393,11.658444,7.0789204,5.5695662,9.324067,5.507955,5.8239484,8.570659,1.8292032,5.5205317,3.3684835,6.355173,8.575909
2016-07-10 21:00:00,1.4931132,7.532596,14.373257,6.0370393,11.658444,7.0789204,5.1810455,9.538611,5.507955,5.8239484,8.177159,1.4455525,5.5205317,2.4610505,6.2802405,8.182882
2016-07-10 21:30:00,1.16455,6.7775183,14.070124,6.0370393,11.658444,7.0789204,4.8074613,9.355273,5.507955,5.8239484,7.3788466,1.773398,5.5205317,1.9124166,5.918868,7.3853517
2016-07-10 22:00:00,0.86152655,6.922042,13.870809,6.0370393,11.658444,7.0789204,4.8260455,9.234727,5.507955,5.8239484,6.5749083,1.9889632,5.5205317,1.4452125,5.463858,6.5813446
2016-07-10 22:30:00,0.7557207,6.8389387,13.528909,6.0370393,11.658444,7.0789204,4.946704,9.027943,5.507955,5.8239484,5.657368,2.358738,5.5205317,1.0535055,5.0240035,5.6642017
2016-07-10 23:00:00,1.4540898,6.8406534,13.304907,6.116578,11.658444,7.1673007,5.3524637,9.249692,6.4917,6.6010013,5.9915657,3.6397023,6.821819,1.2991124,5.811975,5.990239
2016-07-10 23:30:00,0.9996677,6.8413672,12.958151,6.1056614,11.658444,6.9894423,5.468696,8.990942,6.351981,6.1600623,5.208785,3.8721642,6.346109,0.8731714,4.884964,5.207367
2016-07-11 00:00:00,0.6402984,6.841932,12.487234,6.094744,11.658444,6.811584,5.410913,8.658372,6.2122636,5.732879,4.5914545,4.236636,5.8860593,0.67015415,4.0786376,4.591396
2016-07-11 00:30:00,0.37282524,6.8421025,12.179375,6.083828,11.658444,6.616558,5.3571,8.42437,6.0725446,5.3794703,4.1295295,4.4073067,5.4260073,0.5550094,3.3277645,4.131119
2016-07-11 01:00:00,0.3090802,6.8415294,11.80729,6.0729113,11.658444,6.394582,5.312646,8.153337,5.932827,5.0238748,3.7641559,4.6421614,4.965957,0.6320968,2.618269,3.7675414
2016-07-11 01:30:00,0.24465188,6.8411236,11.648126,6.0619946,11.658444,6.1680555,5.275555,8.018159,5.799653,4.603613,3.470365,4.660286,4.5340395,0.61099964,1.9713479,3.4751363
2016-07-11 02:00:00,0.3415905,6.840883,11.403792,6.051078,11.658444,5.944055,5.2455506,7.833427,5.6720505,4.203105,3.2450604,4.7651043,4.3122377,0.71713644,1.5459872,3.2497792
2016-07-11 02:30:00,0.3905755,6.840738,11.319324,6.040161,11.658444,5.9649115,5.219026,7.742369,5.5444474,3.8543072,3.0729437,4.707199,4.303879,0.6911102,1.6065828,3.0779839
2016-07-11 03:00:00,0.41583166,6.8407154,11.576221,6.0292444,11.658444,6.54926,5.1969786,7.848621,5.416844,3.7575302,2.9448442,4.301817,4.3585587,0.36156616,1.8674079,2.949904
2016-07-11 03:30:00,0.71370846,6.8407917,11.488261,6.0183277,11.658444,7.4856315,5.178512,7.7560167,5.289242,3.9683409,2.8410945,4.247465,4.4162354,0.39706716,2.237537,2.8462095
2016-07-11 04:00:00,0.10985717,6.8408723,11.449168,6.01799,11.658444,5.9272184,5.1807995,7.733946,5.285296,3.8443322,2.8633757,4.28281,4.036484,0.45455036,1.3723456,2.8681512
2016-07-11 04:30:00,0.20627221,6.841115,11.424037,6.01796,11.658444,5.9324985,5.189595,7.721253,5.2849417,3.8351564,2.9518871,4.3079906,4.039121,0.5429173,1.4438816,2.956748
2016-07-11 05:00:00,0.15163001,6.8418584,11.405887,6.017939,11.658444,6.7459855,5.216668,7.712089,5.2846956,5.1694684,3.2524228,4.326188,4.681022,0.75611645,2.9319067,3.257566
2016-07-11 05:30:00,0.6006828,6.8419404,11.387038,6.017939,11.658444,7.397143,5.2196574,7.702643,5.2846956,6.299026,3.2856455,4.345374,5.929197,0.79620844,4.758285,3.2908177
2016-07-11 06:00:00,0.55163866,6.84202,11.372378,6.0179453,11.658444,6.34369,5.2485313,7.6953163,5.2847695,4.6676073,3.6110063,4.3603806,4.1136494,1.0258986,2.1634598,3.616212
2016-07-11 06:30:00,1.4448687,6.841529,11.465922,6.0181317,11.658444,7.377053,5.2255416,7.7428026,5.2869515,3.9261656,4.025723,4.2676215,4.384498,1.2292987,2.9242873,4.031768
2016-07-11 07:00:00,2.1584015,6.84059,11.36819,6.0182905,11.658444,7.4304624,5.0204926,7.69434,5.2888045,3.9469957,4.8810883,4.3691936,4.4006886,2.0212297,3.6992502,4.8876023
2016-07-11 07:30:00,3.7431211,7.008103,11.452659,6.0184493,11.658444,7.483385,4.7496514,7.7371864,5.290657,3.9678264,6.709748,4.285301,4.416878,3.7245278,5.6453733,6.718044
2016-07-11 08:00:00,4.1566086,6.789766,11.603447,6.0186076,11.658444,7.5363073,4.776982,7.823928,5.2925096,3.9886563,7.2588644,4.1339045,4.435204,4.2713504,6.48143,7.267692
2016-07-11 08:30:00,3.921507,7.0011106,11.289305,6.018766,11.658444,7.5884976,4.7537355,7.656354,5.2943616,4.0094867,6.6345253,4.4557533,4.454117,3.7985125,5.683394,6.642348
2016-07-11 09:00:00,2.946476,6.840521,10.7259445,6.018924,11.658444,7.635503,5.008453,7.3602924,5.296214,4.030317,4.9518833,5.0963755,4.4730306,2.7043257,4.0086546,4.9584413
2016-07-11 09:30:00,5.1218996,6.8783684,10.587722,6.019083,11.658444,7.682508,4.741632,7.2867227,5.2980676,4.051147,6.9516816,5.2437177,4.4938197,5.109326,6.1823177,6.9601746
2016-07-11 10:00:00,5.192073,6.8872423,10.5381565,6.0192413,11.658444,7.729513,4.7428155,7.264739,5.2999196,4.071977,6.9380956,5.2978964,4.5204506,5.1600404,6.225784,6.9465747
2016-07-11 10:30:00,4.96507,7.0069847,10.432046,6.018965,11.658444,7.595636,4.752032,7.2159433,5.296688,4.013156,6.699715,5.4057426,4.458784,4.957825,5.7617993,6.707995
2016-07-11 11:00:00,5.4222074,6.7900467,10.289636,6.018288,11.658444,6.40911,4.739994,7.1495934,5.2887774,3.703156,7.1021714,5.54644,4.2090764,5.841615,5.244373,7.1109657
2016-07-11 11:30:00,4.094781,6.88592,10.085793,6.0202713,11.658444,5.905565,4.7802978,7.062929,5.3119583,3.9997141,6.146635,5.786866,4.012819,4.768285,3.6598883,6.1541176
2016-07-11 12:00:00,4.749543,6.956724,9.900099,6.0179543,11.658444,6.4988303,4.7594113,6.9723783,5.2848763,4.885056,6.4333696,5.936442,4.3222227,5.4056306,3.624611,6.441067
2016-07-11 12:30:00,4.278699,6.8403196,9.664144,6.0179396,11.658444,6.842935,4.8385687,6.8084173,5.2847023,5.296118,5.643643,6.0863323,4.8443036,4.7362146,4.187277,5.650709
2016-07-11 13:00:00,4.570324,6.837948,9.533097,6.017939,11.658444,7.1777143,4.85043,6.7211833,5.2846956,5.8728814,5.5937653,6.1205564,5.4171786,4.828686,5.2218614,5.6007953
2016-07-11 13:30:00,6.5835047,6.776541,9.501184,6.017939,11.658444,7.0900373,4.74535,6.695275,5.284697,5.7162437,7.169566,6.128029,5.2671447,7.0877805,5.7636366,7.1784344
2016-07-11 14:00:00,7.1151433,7.0079327,9.558971,6.017939,11.658444,7.1402135,4.891706,6.740773,5.2846956,5.8056407,7.4826994,6.1144967,5.3530073,7.6235986,6.0815063,7.491429
2016-07-11 14:30:00,6.8583517,6.779743,9.524472,6.017939,11.658444,7.3530135,4.770088,6.714181,5.2846956,6.2105656,7.2385592,6.1225758,5.818812,7.1926117,6.6060762,7.247485
2016-07-11 15:00:00,5.557702,6.9277287,9.327694,6.017939,11.658444,7.0174737,4.7640166,6.5758324,5.284697,5.5869603,6.362834,6.168625,5.1429734,6.0053205,5.079918,6.370486
2016-07-11 15:30:00,6.649071,6.793957,9.177988,6.0179396,11.658444,6.9868994,4.738591,6.429475,5.2847,5.5324883,7.085419,6.203163,5.090656,7.268,5.3773932,7.0942025
2016-07-11 16:00:00,6.514798,6.874662,9.112729,6.017939,11.658444,7.084188,4.737602,6.3661437,5.284699,5.705824,6.944636,6.2160873,5.2571383,7.0398474,5.5852394,6.9532757
2016-07-11 16:30:00,6.3805246,6.977243,9.044313,6.017939,11.658444,7.1814775,4.745315,6.300713,5.284697,5.880031,6.7657666,6.2290115,5.4236207,6.811693,5.793085,6.774116
2016-07-11 17:00:00,6.2462506,6.9961123,8.975245,6.017939,11.658444,7.2787666,4.7530274,6.226492,5.2846956,6.0648546,6.568015,6.241935,5.6330895,6.5835404,6.000931,6.5758014
2016-07-11 17:30:00,6.2418756,6.998303,8.935316,6.017939,11.658444,7.1874857,4.7521486,6.183364,5.2846956,5.8914447,6.592899,6.2494082,5.4339013,6.647626,5.7234316,6.600702
2016-07-11 18:00:00,5.158885,6.8380127,8.800418,6.017939,11.658444,7.218256,4.852941,6.0376625,5.2846956,5.9498997,5.583211,6.2746534,5.486555,5.4711,5.344888,5.590234
2016-07-11 18:30:00,4.752554,6.8394628,8.758329,6.017939,11.636695,7.0723133,4.9092035,5.9922037,5.2514515,5.6846657,5.3154154,6.2448196,5.2138267,5.1538954,4.7603683,5.3222284
2016-07-11 19:00:00,4.2333856,6.8406014,8.65328,6.017939,11.614945,7.142311,5.0217257,5.8803043,5.218207,5.8093786,4.8040557,6.226496,5.3106217,4.609974,4.7372828,4.8104825
2016-07-11 19:30:00,4.02823,6.8408055,8.561862,6.017939,11.62582,7.086606,5.0660143,5.7987113,5.2348294,5.7101297,4.633451,6.2594895,5.22679,4.4897933,4.469737,4.6397643
2016-07-11 20:00:00,3.6679497,6.8412805,8.506822,6.017939,11.636695,7.140421,5.170341,5.7497554,5.2514515,5.80601,4.215351,6.2868276,5.3303742,4.078209,4.440832,4.2213736
2016-07-11 20:30:00,3.2954535,6.8417134,8.408531,6.017939,11.636695,7.088916,5.2628236,5.6623344,5.2514515,5.714245,3.8305044,6.3019753,5.2422376,3.7185054,4.1443305,3.8358593
2016-07-11 21:00:00,3.139328,6.8419633,8.273716,6.017939,11.636695,7.081195,5.2526255,5.5655384,5.2514515,5.700489,3.627256,6.3203545,5.229025,3.5776348,4.0346026,3.6324573
2016-07-11 21:30:00,2.8266687,6.8420844,8.297229,6.017939,11.62582,6.8855534,5.243901,5.581282,5.2348294,5.3596334,3.5135236,6.298468,4.882744,3.42982,3.4439998,3.518629
2016-07-11 22:00:00,2.8543491,6.8417974,8.411153,6.017939,11.614945,6.6993647,5.2645464,5.6646657,5.218207,5.1292777,3.7319603,6.26386,4.5649037,3.594376,3.0438833,3.7372236
2016-07-11 22:30:00,3.221085,6.841904,8.3783045,6.017939,11.58232,7.245579,5.2568817,5.63691,5.1683407,6.001806,3.6000996,6.2123423,5.4814887,3.452917,4.5030932,3.605238
2016-07-11 23:00:00,3.1555214,6.8420315,8.187198,6.017939,11.549695,7.43339,5.2229714,5.51096,5.118474,6.371684,3.1744437,6.1800127,5.921888,3.0834947,4.8539505,3.1794343
2016-07-11 23:30:00,3.0197916,6.841578,8.158155,6.017939,11.549695,7.442658,5.206428,5.494167,5.118474,6.3902626,2.9905825,6.1832438,5.9450707,2.9132743,4.798613,2.9954185
2016-07-12 00:00:00,2.74515,6.841231,8.152323,6.017939,11.549695,7.33183,5.193772,5.4910183,5.118474,6.168102,2.8633056,6.1838493,5.6678467,2.7907228,4.427417,2.867989
2016-07-12 00:30:00,2.438435,6.840903,8.17645,6.017939,11.527946,7.1767654,5.181823,5.504663,5.085229,5.8710785,2.7730813,6.143513,5.277629,2.665462,3.9319859,2.7780428
2016-07-12 01:00:00,2.2692356,6.8406467,8.156211,6.017939,11.506197,7.070175,5.172487,5.493119,5.0519876,5.6808577,2.7420812,6.1080265,5.072244,2.5784621,3.5845675,2.7469096
2016-07-12 01:30:00,2.1986194,6.8404746,7.9822283,6.0179396,11.517072,6.9635854,5.166209,5.399707,5.0686126,5.490951,2.7412257,6.1448593,4.901341,2.5850697,3.2586598,2.7459507
2016-07-12 02:00:00,2.5734653,6.8403716,7.990058,6.017939,11.527946,7.350942,5.1624374,5.403903,5.085229,6.2064133,2.7447848,6.162901,5.696058,2.5625343,4.3226075,2.7495022
2016-07-12 02:30:00,2.2124205,6.8402967,8.015504,6.017939,11.517072,7.041301,5.159718,5.417548,5.068608,5.629411,2.7484922,6.1414213,5.034325,2.5299168,3.443541,2.7531648
2016-07-12 03:00:00,2.38836,6.840286,7.886402,6.017939,11.506197,7.163785,5.1593194,5.3503747,5.0519853,5.847637,2.7507744,6.135492,5.232428,2.5594964,3.7810125,2.756061
2016-07-12 03:30:00,2.22537,6.840233,7.6341257,6.0179415,11.506197,6.8766727,5.157398,5.229959,5.0520153,5.346414,2.759488,6.159357,4.7411513,2.6168237,2.970869,2.764759
2016-07-12 04:00:00,2.2437654,6.8402762,7.3668833,6.017969,11.506197,6.724791,5.1590314,5.132971,5.052339,5.1507673,2.752633,6.1849737,4.4886518,2.7027764,2.566743,2.7579165
2016-07-12 04:30:00,2.1860714,6.8403378,7.116287,6.0179396,11.484447,6.302764,5.1612225,5.0617266,5.0187483,4.609785,2.7536297,6.168475,3.9047418,2.7702823,1.6441556,2.758881
2016-07-12 05:00:00,2.688002,6.840436,6.931382,6.017939,11.462697,7.0718627,5.164802,5.013305,4.9854965,5.6838627,2.7488947,6.145904,5.029153,2.8280296,3.5428863,2.7541237
2016-07-12 05:30:00,2.5637584,6.8405895,6.809043,6.0179486,11.462697,6.8123913,5.170423,4.9823475,4.9856086,5.2506495,2.739915,6.155727,4.5852757,2.9044795,2.8468432,2.7445593
2016-07-12 06:00:00,2.976718,6.84087,6.765714,6.017939,11.462697,7.199779,5.1806064,4.971341,4.9854956,5.9147983,2.7496347,6.1590304,5.2591515,3.0055404,3.977186,2.7544446
2016-07-12 06:30:00,3.007598,6.841175,6.7759094,6.017939,11.440947,7.1666145,5.191738,4.9739237,4.9522514,5.852679,2.7717757,6.1205115,5.168306,3.0795221,3.934988,2.7766376
2016-07-12 07:00:00,3.0012927,6.841911,6.6892524,6.017941,11.419198,6.916002,5.218577,4.9519796,4.919029,5.406184,2.9553976,6.0896935,4.716491,3.386105,3.363439,2.9600587
2016-07-12 07:30:00,3.4697332,6.842125,6.730032,6.017939,11.332199,7.2485614,5.2409735,4.962303,4.786029,6.0074735,3.078463,5.935593,5.2636046,3.4733086,4.383468,3.0831985
2016-07-12 08:00:00,3.699565,6.8419056,6.699447,6.017939,11.2452,7.3480077,5.2567515,4.954556,4.653051,6.200531,3.1353984,5.7871733,5.4548373,3.5072103,4.72161,3.140111
2016-07-12 08:30:00,4.4117002,6.841345,6.9084435,6.017939,11.234325,7.6352024,5.184427,5.007495,4.6364284,6.77623,3.5909138,5.7517576,6.5014744,3.9143353,5.885195,3.59627
2016-07-12 09:00:00,3.6607256,6.8412266,7.10691,6.017939,11.223451,6.9897423,5.1584945,5.0591416,4.619806,5.537552,3.680911,5.7167444,4.6832314,3.9227867,3.9572577,3.6863256
2016-07-12 09:30:00,4.047732,6.8411245,7.0529933,6.017939,11.212576,7.2894607,5.136096,5.0442934,4.603184,6.085171,3.756556,5.7025347,5.2860003,4.0152464,4.8874607,3.76202
2016-07-12 10:00:00,4.2730656,6.8406463,7.224122,6.017939,11.201701,7.1666174,5.031073,5.091421,4.5865617,5.8526845,4.1689453,5.668935,4.982664,4.359272,4.7153378,4.1745768
2016-07-12 10:30:00,4.8602285,6.83875,7.296793,6.017939,11.201701,7.0678425,4.88154,5.1114345,4.586563,5.6767006,4.8063045,5.6626754,4.7958207,4.997262,4.7220073,4.812394
2016-07-12 11:00:00,5.7667437,6.894462,7.514401,6.017939,11.201701,7.1800056,4.773346,5.184447,4.5865617,5.8772335,5.551228,5.64268,5.015095,5.7779055,5.4344406,5.5579104
2016-07-12 11:30:00,5.980267,6.956631,7.7217813,6.017939,11.212576,7.1871276,4.759377,5.2695575,4.603184,5.890764,5.7968097,5.641946,5.0381,5.9964924,5.5644717,5.8036656
2016-07-12 12:00:00,7.4199862,7.0214825,7.990058,6.017939,11.223451,7.042428,4.900374,5.403903,4.619806,5.63142,6.9492674,5.6349487,4.7692304,7.8291626,5.5216465,6.95699
2016-07-12 12:30:00,7.00666,6.9672904,8.243934,6.017939,11.223451,6.4072285,4.8650417,5.5455966,4.619806,4.7566133,6.9056854,5.607684,3.8279943,7.6016064,4.094465,6.9134536
2016-07-12 13:00:00,7.1331773,7.1055584,8.481922,6.017939,11.223451,6.5898886,4.9544435,5.727609,4.619806,5.0144763,7.009676,5.5741587,4.06383,7.73792,4.3213944,7.017388
2016-07-12 13:30:00,9.3534775,8.226661,8.706529,6.017944,11.223451,7.517207,5.5141177,5.936274,4.619864,3.979386,7.6429996,5.538073,4.1856513,9.68948,7.609725,7.649821
2016-07-12 14:00:00,13.7063055,10.724726,9.039996,6.018059,11.223451,7.896631,7.1666284,6.2966104,4.621206,4.1409874,8.987971,5.4772024,4.688384,14.7836275,10.813757,8.991709
2016-07-12 14:30:00,11.677663,9.144159,9.03568,6.018452,11.212576,9.765266,6.1157126,6.2936163,4.6091847,5.379811,8.1643505,5.4644165,8.518701,11.315289,12.001689,8.170019
2016-07-12 15:00:00,8.222813,7.841502,8.900782,6.017939,11.201701,5.9359517,5.2625427,6.1460648,4.5865617,4.052719,7.389652,5.463942,3.6361651,8.732362,5.3355384,7.3967366
2016-07-12 15:30:00,10.1105585,8.762839,9.002225,6.017939,11.190826,5.8997955,5.8679366,6.2556324,4.5699396,3.889175,7.931914,5.4261017,3.6887255,10.42384,6.5164437,7.9378843
2016-07-12 16:00:00,11.194169,9.321449,9.196374,6.017939,11.179952,6.783355,6.2064853,6.450254,4.553317,5.2113376,8.191209,5.3692775,4.3165555,11.435065,5.533511,8.196752
2016-07-12 16:30:00,15.087115,10.976326,9.321567,6.017939,11.190826,6.4443235,7.3718257,6.570877,4.5699396,4.8085947,9.046473,5.353809,3.8531933,14.741922,7.594277,9.049905
2016-07-12 17:00:00,12.589944,10.428257,9.508947,6.0179462,11.201701,5.897826,6.923528,6.701606,4.586649,3.896102,8.801423,5.2750635,3.6931186,13.435959,8.492791,8.805446
2016-07-12 17:30:00,12.969798,10.554893,9.502048,6.0179424,11.201701,8.854857,7.027099,6.695988,4.5866036,4.709251,8.862797,5.2789755,6.5130587,13.68438,11.82523,8.866688
2016-07-12 18:00:00,13.719059,11.305321,9.761877,6.0182686,11.201701,6.1884294,7.6428366,6.8809266,4.590414,3.694304,9.230789,5.111305,3.8255205,14.615356,10.1947,9.233852
2016-07-12 18:30:00,12.150305,10.276423,9.877062,6.017939,11.201701,6.391104,6.804527,6.96191,4.5865617,4.7340174,8.727686,5.015124,3.7924347,12.450713,6.9142876,8.731871
2016-07-12 19:00:00,8.435637,8.314576,9.661351,6.017939,11.201701,7.0433645,5.5671926,6.806373,4.5865617,5.6330886,7.661434,5.184723,4.7558646,8.697945,5.843308,7.668136
2016-07-12 19:30:00,8.121658,7.846872,9.685086,6.017939,11.234325,8.556977,5.266041,6.8237314,4.6364284,4.4969563,7.44572,5.234863,5.9183817,7.954939,8.7875395,7.4528685
2016-07-12 20:00:00,10.22866,8.725041,9.988059,6.0181007,11.266951,10.46649,5.8441606,7.0125933,4.6881833,5.7194033,8.043675,5.058108,10.053581,9.139978,13.092752,8.049797
2016-07-12 20:30:00,9.191025,8.014403,9.904287,6.0180745,11.277825,10.501273,5.3756914,6.9746118,4.7045026,5.730773,7.612658,5.1519394,10.1286335,7.9953666,12.4977665,7.6197414
2016-07-12 21:00:00,8.223891,7.244708,9.830988,6.0183806,11.2887,10.552328,5.030573,6.930867,4.7247033,5.747918,7.199721,5.236858,10.24133,6.763045,12.112122,7.2073984
2016-07-12 21:30:00,8.4806,6.773409,9.755593,6.190982,11.2887,9.076604,5.3881226,7.44731,6.900449,5.4435554,8.721555,7.6286845,8.000696,7.5258484,10.129883,8.721797
2016-07-12 22:00:00,6.802546,6.921389,9.50636,6.249498,11.2887,6.1989264,5.566522,7.5562787,7.746321,5.7125645,8.58568,8.513867,6.830788,7.0942736,5.4060645,8.585071
2016-07-12 22:30:00,5.2945976,6.8389134,9.336448,6.189943,11.256075,6.732242,5.461281,7.253379,6.835991,6.302589,6.909177,7.768512,6.6882105,5.5296717,5.4436426,6.9084287
2016-07-12 23:00:00,4.6244855,6.841673,8.845743,6.272419,11.223451,6.0598407,5.900889,7.2528186,7.9693794,5.5722976,6.318034,8.905466,6.8925834,4.924793,4.1784186,6.316429
2016-07-12 23:30:00,5.3923745,6.8419857,8.649363,6.3190246,11.2452,6.5141892,6.018107,7.238546,8.544141,4.673026,6.5418954,9.480621,6.914654,5.1604714,4.411336,6.540352
2016-07-13 00:00:00,5.100182,6.8414717,8.446537,6.3142095,11.266951,7.188476,5.9655213,7.0096874,8.521127,4.727694,5.9877167,9.497869,6.96022,4.6341896,4.2967134,5.9864616
2016-07-13 00:30:00,3.487041,6.841401,8.458332,6.2116194,11.256075,6.606439,5.644435,6.5467987,7.149336,6.2484775,4.8440447,8.22372,6.8080893,3.7879524,4.395971,4.843089
2016-07-13 01:00:00,2.1988654,6.8408856,8.409842,6.039372,11.2452,6.9492145,5.2228727,5.750768,4.903579,5.6084304,2.9951935,5.909522,4.90829,2.5160818,3.4556823,3.000002
2016-07-13 01:30:00,2.6060882,6.840628,8.231393,6.027011,11.2452,7.4106407,5.1894546,5.5719275,4.7590947,6.3962307,2.9195275,5.7682986,5.7610497,2.449368,4.5709047,2.9246087
2016-07-13 02:00:00,2.7729387,6.840454,8.290959,6.0191636,11.2452,7.6682534,5.167832,5.581772,4.667366,6.851952,2.8943276,5.6557093,6.656169,2.336206,5.178395,2.8993864
2016-07-13 02:30:00,4.2404194,6.840414,8.496338,6.2035685,11.234325,7.6443834,5.5878177,6.5413556,6.9999943,8.22998,4.6739163,8.072515,9.169701,3.326095,6.9765735,4.6734853
2016-07-13 03:00:00,3.366839,6.8404446,8.292526,6.0831738,11.223451,7.7179246,5.2942686,5.839093,5.384125,7.446466,3.5021324,6.47356,7.7545094,2.6993556,5.974404,3.5045257
2016-07-13 03:30:00,9.248755,6.8404217,8.561862,8.439501,11.223451,6.886012,7.2539935,9.744797,15.098007,10.878795,11.235356,15.291736,15.266263,8.79664,10.630099,11.233094
2016-07-13 04:00:00,17.564005,6.8404636,8.908336,10.994637,11.223451,5.905043,8.408369,11.16381,21.618946,12.882533,19.212427,23.722784,22.308891,16.051857,14.864528,19.20805
2016-07-13 04:30:00,5.4110227,6.840563,8.791784,6.4141736,11.190826,7.415022,6.2218943,7.7630424,9.536914,9.163723,6.657416,10.333285,11.189028,4.5495863,8.186448,6.6560698
2016-07-13 05:00:00,4.5195284,6.8407784,8.843585,6.26013,11.158202,7.6056404,5.782178,7.190769,7.702253,8.58967,5.2557344,8.637131,9.869757,3.5683198,7.4978633,5.254882
2016-07-13 05:30:00,9.543404,6.8410316,8.8014965,8.539906,11.169077,7.044295,7.390812,9.977075,15.307989,11.178919,11.592428,15.369772,16.08161,9.104411,11.409604,11.590259
2016-07-13 06:00:00,11.54159,6.8414216,8.806892,9.220448,11.179952,6.852879,7.8063903,10.715251,17.180042,11.88517,13.839045,17.553473,17.98265,11.186552,12.710428,13.836258
2016-07-13 06:30:00,8.763795,6.8421593,9.136223,8.0611725,11.169077,7.145694,7.282522,9.625868,14.020644,10.8994665,10.989493,14.026609,15.003272,8.534437,10.960981,10.98717
2016-07-13 07:00:00,19.105795,6.841614,9.323318,11.137841,11.158202,6.030254,9.19033,11.63144,21.875416,13.296626,21.05431,23.968132,23.08265,17.590458,16.401644,21.050762
2016-07-13 07:30:00,30.036171,6.8409853,9.431323,14.870565,11.147326,9.328276,11.950022,11.798561,31.021551,16.03913,26.365156,28.815317,32.303528,28.30493,24.955908,26.362398
2016-07-13 08:00:00,32.717907,6.991205,9.83378,15.633854,11.136452,10.157196,13.168803,12.38086,32.308342,16.69749,28.971514,29.517597,33.587284,31.59386,28.987106,28.968298
2016-07-13 08:30:00,33.258327,7.3623796,9.846346,14.564471,11.125577,9.061361,13.581713,12.3927555,30.389172,15.758051,30.050968,29.223314,31.589705,31.736544,28.8679,30.04705
2016-07-13 09:00:00,34.521515,8.083288,10.258222,15.864124,11.114702,10.752056,15.261351,13.057985,32.514977,16.824297,31.55005,30.13378,33.430832,34.347744,32.19296,31.546095
2016-07-13 09:30:00,33.704464,7.704347,10.585627,15.892152,11.114702,10.800655,14.740471,13.579175,32.548916,16.846582,31.019493,30.658276,33.42489,33.61159,31.689503,31.015682
2016-07-13 10:00:00,35.243572,8.771582,11.068707,15.887242,11.114702,10.773873,16.380678,14.347828,32.54297,16.84794,32.68076,31.407341,33.44922,35.159985,33.38622,32.67653
2016-07-13 10:30:00,35.91529,9.316565,11.442885,15.576699,11.114702,10.300875,17.141018,14.940879,32.13523,16.582119,33.48566,31.888416,33.263474,35.468937,33.81533,33.48114
2016-07-13 11:00:00,37.137062,10.081778,11.646729,15.266157,11.114702,9.827874,18.272497,15.262888,31.618994,16.322193,34.666336,32.1226,32.878017,36.145393,34.78251,34.661438
2016-07-13 11:30:00,37.75226,10.765351,11.913401,15.631189,11.103827,10.931899,19.610281,15.689986,32.162067,16.470936,35.92479,32.524597,32.670326,37.44026,36.866478,35.91967
2016-07-13 12:00:00,38.471733,11.027622,12.258259,15.645449,11.092953,10.316222,20.059523,16.238842,32.133984,16.666704,36.3232,32.97071,33.311398,37.533684,37.129925,36.317974
2016-07-13 12:30:00,37.223057,11.98414,12.314106,13.854254,11.092953,9.132465,19.691616,16.074413,28.7198,14.74783,34.85513,31.82654,29.500416,35.452454,35.753414,34.85503
